frame,divergence_max,divergence_rms,kinetic_energy,vorticity,measured_cells,mass,mass_inside,centroid_m,top_m,outflow_rate
1,0.0000061765386476508866,0.000001105359902405751,0.000000013032229217677613,0.00006675911789611232,736,0.0014042983683799427,0.0014042983683799427,0.29991924058684266,0.453125,0
2,0.0000061682775367444265,0.0000011070862460894018,0.0000001186297502090662,0.0002143887826920851,748,0.0028085964362755344,0.0028085964362755344,0.3000018297707979,0.453125,0
3,0.000006263848376875103,0.000001106047213154063,0.00000047460673969256004,0.0004283495847427681,748,0.004212894866818829,0.004212894866818829,0.30016168042348984,0.453125,0
4,0.000006174947259296459,0.0000011116332414936695,0.0000013795047394013526,0.0009887290982992737,796,0.005617192767496545,0.005617192767496545,0.3004240463368745,0.453125,0
5,0.000006193523347519658,0.00000112969897463005,0.000003179277125719427,0.0019716787368417765,840,0.0070214912904053624,0.0070214912904053624,0.30081228035419594,0.453125,0
6,0.0000062187514231482055,0.0000011502198443555357,0.000006311354647339113,0.003113391334611099,872,0.008425788713381793,0.008425788713381793,0.30135327855113814,0.453125,0
7,0.000006330330904802395,0.000001135448632749545,0.000011332599523455602,0.004485227798286676,892,0.009830087087602345,0.009830087087602345,0.3020753550685372,0.453125,0
8,0.000006191380691689119,0.0000011364370449125854,0.000019235414294408707,0.006765786785921818,940,0.01123438666610011,0.01123438666610011,0.3029913743110753,0.453125,0
9,0.000006061668443635426,0.0000011312892956624383,0.000030403113552903707,0.009620939663839602,976,0.01263868401854437,0.01263868401854437,0.30414092271002047,0.453125,0
10,0.0000068258618739491794,0.0000011612413813507166,0.00004586240895566489,0.012329049792752633,1000,0.014042981587157348,0.014042981587157348,0.3055456318463257,0.453125,0
11,0.0000072891280638032185,0.000001154017662364115,0.0000679370491962175,0.016653672770619382,1068,0.015447280674056893,0.015447280674056893,0.30723916888721386,0.453125,0
12,0.000007139283638935012,0.0000012402898234554543,0.00009606092328704576,0.02070072687615379,1100,0.016851580372509355,0.016851580372509355,0.3092047837567568,0.453125,0
13,0.00000801737354549914,0.0000012768296493951223,0.00013002051775694428,0.02486235856323659,1108,0.018255881391426223,0.018255881391426223,0.3115032147361792,0.453125,0
14,0.000007221524072065222,0.000001340653420878463,0.0001763132098896214,0.030386088696030197,1160,0.019660181124728622,0.019660181124728622,0.3141268292303067,0.453125,0
15,0.000008095531029539416,0.0000014358458381915126,0.00023270526304073778,0.0362496078501771,1204,0.021064477611683757,0.021064477611683757,0.31712787675517135,0.453125,0
16,0.00001115395133410857,0.0000015969041495336308,0.00030154005039565997,0.042884759363544765,1260,0.02246877765160488,0.02246877765160488,0.32054518295501894,0.453125,0
17,0.000013385495435613848,0.0000018677902487852037,0.0003868442159988964,0.05027797477623013,1296,0.023873075915354272,0.023873075915354272,0.3244261955141033,0.484375,0
18,0.000016018114706639608,0.0000021533573338374417,0.0004901182589146749,0.05890533564196082,1340,0.02527737407595335,0.02527737407595335,0.32878190597407153,0.484375,0
19,0.00001650983313083998,0.000002357091204739037,0.0006085105278551072,0.0681200876087508,1388,0.026681673076634903,0.026681673076634903,0.33366339133440215,0.484375,0
20,0.000021577424377028365,0.0000027233267734629495,0.0007520542571137146,0.07860999468722946,1440,0.028085970749103836,0.028085970749103836,0.33901662275355804,0.484375,0
21,0.000020750839667016407,0.000002928807907393024,0.0009136258829144999,0.08748535739781531,1472,0.029490270310521455,0.029490270310521455,0.3449640326698083,0.484375,0
