frame,divergence_max,divergence_rms,kinetic_energy,vorticity,measured_cells,mass,mass_inside,centroid_m,top_m,outflow_rate,fuel_mass,flame_volume
41,0.03978538513183594,0.003393588313449026,0.12945678502167893,18.38202188107778,339395,0.018141406803374546,0.018141406803374546,0.9169753460476017,1.30078125,0,0.6696026915178845,0.20702409744262695
42,0.056209564208984375,0.0033138429842206455,0.13191014937601717,18.535528391824347,353006,0.01904587991748887,0.01904587991748887,0.9362880381074647,1.32421875,0,0.6722911038972893,0.2135462760925293
43,0.0391845703125,0.0032696670709909154,0.13586325194249502,18.839616925330557,369857,0.01998134023473488,0.01998134023473488,0.9559591945862849,1.35546875,0,0.6745044262263056,0.22038745880126953
44,0.040183067321777344,0.003209998570519064,0.13841691741940945,19.030742746037614,385973,0.02094999452203846,0.02094999452203846,0.9759085518060617,1.37890625,0,0.6764870689169311,0.2272496223449707
45,0.0390167236328125,0.003134008078771712,0.14055573625370088,19.177298991428994,401959,0.021950766918163295,0.021950766918163295,0.9961016431539038,1.40234375,0,0.6782229145344703,0.23473072052001953
46,0.041181087493896484,0.003075133990443591,0.1435856772959618,19.314854319853442,419390,0.022988080406265654,0.022988080406265654,1.0163770005644466,1.42578125,0,0.6793250731359951,0.24229955673217773
47,0.041839599609375,0.003010630385509741,0.1463491539040664,19.53307859936652,437998,0.024061997670448212,0.024061997670448212,1.0368575353565306,1.45703125,0,0.6797139500005975,0.25066709518432617
48,0.04489755630493164,0.0029873895032687544,0.1511436116056237,19.783958509959643,457350,0.025179391198423984,0.025179391198423984,1.0577996286017077,1.48046875,0,0.679591697857,0.259091854095459
49,0.046810150146484375,0.002969292464881221,0.15478058894804478,19.851663100109715,477792,0.026338387445842777,0.026338387445842777,1.0788547585011086,1.50390625,0,0.6790775654633451,0.26814699172973633
50,0.039737701416015625,0.002900958415790346,0.16096932680431625,20.22274154093812,503435,0.027544756178994014,0.027544756178994014,1.1002586439245545,1.53515625,0,0.6779170699191586,0.2778468132019043
51,0.0394287109375,0.002847756218763332,0.16649174790014515,20.42313193800248,526660,0.028802830592456686,0.028802830592456686,1.1219798359728506,1.55859375,0,0.6760649280555768,0.2879314422607422
52,0.04528045654296875,0.002824013499990746,0.17327375331926223,20.61213511185482,550861,0.030114535280999496,0.030114535280999496,1.1441120483466483,1.58203125,0,0.6737133355800928,0.29787778854370117
53,0.045368194580078125,0.002772798332732118,0.17979724882476975,20.839309946824788,577677,0.03147840864679015,0.03147840864679015,1.1666901050035183,1.61328125,0,0.6708472207975782,0.3080329895019531
54,0.04719734191894531,0.002737331935674853,0.18527322532429927,20.877451269727263,601298,0.0328990702762673,0.0328990702762673,1.1896344700168033,1.63671875,0,0.6672408423526998,0.31816816329956055
55,0.04363834857940674,0.0027048639648470634,0.19303706225394296,21.149135042015462,628564,0.03437785005159543,0.03437785005159543,1.213505216483271,1.66015625,0,0.6628935634340463,0.3281998634338379
56,0.04850196838378906,0.002649832330005828,0.201715694044914,21.400173592695726,657764,0.035914675321872806,0.035914675321872806,1.2376860229200173,1.69140625,0,0.6576685235352251,0.3372640609741211
57,0.04718494415283203,0.002643914967688509,0.2092934587488248,21.611648140398565,687648,0.03750581045560615,0.03750581045560615,1.262476485347071,1.72265625,0,0.651915623284942,0.34614133834838867
58,0.048309326171875,0.002594746915215372,0.21715109353471804,21.80801927095071,717860,0.03915010020955645,0.03915010020955645,1.2876023413810511,1.74609375,0,0.6455344517645794,0.35416460037231445
59,0.0460968017578125,0.002549587075909304,0.2260776984153686,22.093179942503973,751620,0.04084362243302295,0.04084362243302295,1.3131053355990194,1.77734375,0,0.6387327423596663,0.36100244522094727
60,0.042496562004089355,0.0024967150243035002,0.23432571883300105,22.2496713972749,782469,0.04258229458609945,0.04258229458609945,1.338952447503369,1.80859375,0,0.6314446789566678,0.36699390411376953
61,0.058563232421875,0.0024131395285503007,0.23925054331987827,22.05320207590817,810686,0.04435180818532269,0.044348774427443595,1.3655869218625851,1.83984375,0.0010834089917388281,0.6049364904465693,0.37015771865844727
62,0.04374980926513672,0.0023612757248562513,0.2460420233572638,22.218552261280525,844241,0.04614463762404131,0.04607105794181674,1.391625307591578,1.87109375,0.005514127532935883,0.578726854702163,0.37091732025146484
63,0.05036163330078125,0.002286661867341615,0.2524957359812359,22.210011940194406,873614,0.047736674113809247,0.04753815913373869,1.4148039743335077,1.90234375,0.012828760601405314,0.551999409451305,0.3667259216308594
64,0.04375934600830078,0.002214550764221516,0.25719905654295205,22.147278591083097,898442,0.04899182990246222,0.04867717085836234,1.4346876083379039,1.92578125,0.020399053237596332,0.5247283905048827,0.3575000762939453
65,0.039356231689453125,0.002132101985175505,0.26132813220500406,22.17311554739555,921012,0.04993139833639434,0.049380348800322556,1.451054750291538,1.94140625,0.03196461176095137,0.4982979034520511,0.3423466682434082
66,0.039015769958496094,0.0020690686868760954,0.2635846680957027,21.98195389609096,933352,0.05020105167870794,0.049447148481633355,1.4616208051921493,1.94921875,0.042002694087038356,0.4720196322637296,0.3230280876159668
67,0.042057037353515625,0.0020368214251411183,0.26324490220827435,21.600533839142773,937826,0.04985578002039301,0.04898886422362448,1.4671683952638925,1.95703125,0.04621488796000882,0.4474368259733297,0.2989048957824707
68,0.04166603088378906,0.00198596288874158,0.26316277171323627,21.307761139796206,940272,0.049080475117563555,0.048198781090085796,1.4704556556215496,1.95703125,0.045262984700822614,0.4243091339634894,0.27481555938720703
69,0.03675079345703125,0.0019375878837447971,0.2611715246900334,20.841197048737826,939671,0.04827916887836524,0.04736488469260572,1.473721244334539,1.95703125,0.04450476609577449,0.40406482485152,0.25420379638671875
70,0.03701019287109375,0.0018761846543830344,0.2589305646598457,20.362916365787367,938163,0.0474469803515888,0.04645743000683401,1.4767259535954151,1.96484375,0.0472794754877032,0.3852721401356166,0.23859071731567383
71,0.03937721252441406,0.0017738690668212729,0.2560495825663276,19.816494964128577,929932,0.0464877558680422,0.04541320745015418,1.4776292187204194,1.96484375,0.05156035085890598,0.3673845725408124,0.22546005249023438
72,0.04308319091796875,0.0017450407620278512,0.2552058538148072,19.428360276738843,924691,0.04526025846454232,0.04416635231539519,1.477189069281916,1.96484375,0.04908262655249949,0.34977985565456426,0.21364927291870117
73,0.039264678955078125,0.0017175401374271365,0.25315153777606114,18.873668551582178,914432,0.0439539541781192,0.0428956596264145,1.4762377596575387,1.96484375,0.04749455947729531,0.3323565974045668,0.20354795455932617
74,0.03357124328613281,0.0016451059959671356,0.2481089093801772,18.252225148844964,902260,0.042698356315929366,0.041694578914707396,1.4764225987348214,1.96484375,0.045379814113621776,0.3160506261122564,0.1934070587158203
75,0.030757904052734375,0.0015946459844332,0.2421160795832373,17.69917343700482,891207,0.0416318964410561,0.040622366048786974,1.476864359519159,1.96484375,0.04674204444234747,0.3008836657999317,0.1850876808166504
76,0.0350768119096756,0.0015431780365010694,0.23683082025887195,17.130612345573034,879090,0.04047241366567328,0.03949496592811517,1.4771763304378576,1.96484375,0.04329593171138638,0.28578185203159906,0.17905282974243164
77,0.029521942138671875,0.0015051002510917508,0.2325784425692779,16.56643069591051,865516,0.03940822453532762,0.038470463281474646,1.4793801210331905,1.96484375,0.03955569484946819,0.27170111641610906,0.17358112335205078
78,0.031192779541015625,0.0014593309211105277,0.2293159797468755,16.038477847180793,857122,0.038517476567837446,0.03759987661326869,1.4835779909049964,1.96484375,0.03727760476187601,0.25863965584736465,0.16984176635742188
79,0.034786224365234375,0.0014236446350783824,0.22631310806245317,15.521328412437015,848810,0.03770469845063386,0.036724549809076044,1.4886263533227326,1.97265625,0.04413871999118539,0.24579262415252942,0.16648626327514648
80,0.02657318115234375,0.0013849845960920873,0.22221311182578232,14.984862764724628,835907,0.03668369100224194,0.035644290308003306,1.490683679805545,1.97265625,0.04687739143123122,0.2315992612756605,0.1611189842224121
81,0.026610851287841797,0.0013642302338822442,0.21834091436583053,14.452545685441537,822540,0.03537843439403276,0.0343850479012984,1.4914764962824205,1.97265625,0.04296777163346174,0.2169493041101398,0.15548324584960938
82,0.022988319396972656,0.0013358312599786556,0.21426246829210946,13.90533527388704,808838,0.03417578189383344,0.0332105503164647,1.4943707317198862,1.97265625,0.04080000809249061,0.2031878982146182,0.14998579025268555
83,0.023220062255859375,0.001304081998214199,0.21137599261232742,13.419609545026011,795773,0.03312054371575103,0.03217715350741398,1.4985629714271578,1.97265625,0.03874517322613099,0.19038190464704946,0.14533281326293945
84,0.026195526123046875,0.0012859342746114667,0.2095972840256583,12.995566743322879,785221,0.03216954231081581,0.03122097777414965,1.5042696856775928,1.97265625,0.041169736394683173,0.17852442720511452,0.1417841911315918
85,0.025577664375305176,0.001283126605688524,0.2067735258743953,12.55170480580984,772118,0.03114979644594993,0.030147930260008466,1.507496928255511,1.97265625,0.04584287727082884,0.16597844856495925,0.13665199279785156
86,0.024362564086914063,0.0012677526402369026,0.20334240548338262,12.098052073889768,760257,0.02979088381113463,0.028815869869527767,1.5075979873795193,1.97265625,0.044475459686716894,0.15116089920433953,0.12935781478881836
87,0.0207061767578125,0.0012386969798088197,0.1991512821222913,11.595079062199293,747278,0.028422605394550483,0.02747048720182601,1.5073533965555512,1.98046875,0.044266520044663575,0.13555199975426338,0.12209415435791016
88,0.023298263549804688,0.0012040644516870932,0.1938704757907672,11.059364244372759,733882,0.027023788479812065,0.026137749019668473,1.5065840413005425,1.98046875,0.03966619830795163,0.12038271488766333,0.11593008041381836
89,0.02081608772277832,0.0011733421785850978,0.18748585753695718,10.531051488769947,720013,0.025811486077734824,0.02498482253632559,1.5085832845013905,1.97265625,0.03684573195853678,0.10846031370202491,0.11135005950927734
90,0.019259929656982422,0.0011626397505576618,0.18204985707958013,10.079078945878251,706953,0.024759895356837903,0.023988761820841344,1.5114367784824778,1.97265625,0.033193583445520695,0.09846682547812252,0.10645246505737305
91,0.0172882080078125,0.0011499042771967861,0.1794433484020969,9.771933597085267,699757,0.0237647664609825,0.023041231586590005,1.5162625238728495,1.97265625,0.03230002973906366,0.0891417746344279,0.10199403762817383
92,0.0189056396484375,0.001132456617250756,0.17637093872712464,9.488649814008275,692739,0.02285131146400161,0.02216428668961215,1.5222939577264052,1.97265625,0.030177401036806314,0.07999161211951519,0.09732198715209961
93,0.017791748046875,0.0011140925597033094,0.17371154275156925,9.29943828230422,687499,0.0220125805847945,0.02135007178347895,1.5304240357093133,1.97265625,0.029684311085297118,0.07179655728448356,0.0930180549621582
94,0.018068313598632813,0.0011091654975837056,0.17292278121119328,9.176457573651895,684302,0.021232791960553495,0.020559321417256797,1.5383062710839892,1.97265625,0.029910643973083743,0.06396077587786662,0.08759117126464844
95,0.018532752990722656,0.0011283163198896231,0.1699418818362692,8.985915634263034,676615,0.02031393761473212,0.019684589578822662,1.5458270361550257,1.97265625,0.02824662704921517,0.05614680601310362,0.08133172988891602
96,0.018024444580078125,0.0011469977068995134,0.16670657735156474,8.859484268432064,669949,0.019453721176973627,0.018878681115078313,1.5548346691764683,1.97265625,0.026128874941917426,0.04915921787004049,0.07551097869873047
97,0.01807880401611328,0.0011690629916742382,0.16382115778320108,8.78052547957712,664316,0.01868012469483114,0.018143079892867273,1.5658632682011842,1.97265625,0.024417114759575063,0.043085327873744764,0.0705251693725586
98,0.01657867431640625,0.0012004159666334265,0.16462550008821844,8.769737875991202,663557,0.017983617169714437,0.0174790244049482,1.5786768427265696,1.97265625,0.02216560759659905,0.03776564613968961,0.06639719009399414
99,0.025390625,0.0012210379827720754,0.1656098538875431,8.739856988493624,665030,0.01731642097219355,0.016849285912276073,1.5943157859187889,1.97265625,0.020435898503771956,0.03300352734787522,0.061920166015625
100,0.02533721923828125,0.001249621625838129,0.1683269126135111,8.764132094133357,668636,0.016710821045159627,0.01627914882712844,1.6118712272526141,1.97265625,0.01948724938367565,0.028570403655700984,0.05766582489013672
101,0.029361724853515625,0.0012792375843190572,0.17315960823182067,8.79750775138288,675724,0.016168202874577455,0.01572946592729141,1.6299149944567637,1.97265625,0.021694107502362562,0.024308881759710754,0.05409812927246094
102,0.03443336486816406,0.0013071784775197297,0.1764427094194997,8.943845654562686,688334,0.015489338472764444,0.015036250775928281,1.6449244416567945,1.97265625,0.024300314526641366,0.019856973908948028,0.04893827438354492
103,0.03887939453125,0.0013387717548277124,0.17721782649461587,9.032015306064496,700131,0.014653735801490583,0.014186184807144252,1.656716002954939,1.97265625,0.026996188685106993,0.015007923423468222,0.0426335334777832
104,0.0324249267578125,0.0013612841093402245,0.17818654626873986,9.137274080271776,714642,0.013650547952420652,0.01321041257679005,1.6645872012966192,1.97265625,0.025816346151634684,0.010168749161943722,0.03491973876953125
105,0.032344818115234375,0.0013017982368522716,0.17808084459150614,9.232377920751002,729080,0.012666793827101515,0.012258747919915974,1.6709768343485008,1.97265625,0.023301991473648358,0.0063069419978257334,0.02693939208984375
106,0.026037216186523438,0.0012605765803495137,0.18068926650143927,9.398530444024365,745343,0.011756686355451485,0.011367575885294603,1.676420908529006,1.98046875,0.023134129624678288,0.0033476031976839454,0.019426345825195313
107,0.03682708740234375,0.001223064656465975,0.18660803208056803,9.676653813598184,764077,0.010886884447643982,0.010521611632760124,1.6779634932261487,1.98046875,0.019928130411312653,0.0012418538616029177,0.011708259582519531
108,0.028201818466186523,0.001236797884678113,0.19139797624905966,10.064243845958055,788523,0.010066743276370197,0.009749506253905976,1.6787677364513183,1.97265625,0.01574236865434985,0.0003225328305116435,0.005368709564208984
109,0.03273487091064453,0.001229001439465068,0.1976940161615793,10.545121229684867,816458,0.009409130435063827,0.009111149854825591,1.6801585261755125,1.97265625,0.014143745317796828,0.00008232249844427281,0.0019555091857910156
110,0.02454972267150879,0.0012502361214171847,0.20365394381108895,10.983921460796743,844414,0.008818233661574122,0.008515626084756131,1.6803761508477675,1.98046875,0.013897625544194664,0.000014078680719475474,0.0004439353942871094
111,0.0275421142578125,0.0012650548479777443,0.21288731787011875,11.557341083220063,874256,0.00824583983763189,0.007947891660303116,1.6773526940117816,1.98046875,0.013131062536979548,0.00000014431679934390988,0.0000247955322265625
112,0.03961944580078125,0.0013298544458750254,0.2213279098178717,12.144839376673268,905901,0.007699338053205868,0.007418059380276959,1.6712669379714427,1.98046875,0.01173406301416953,0,0
113,0.034023284912109375,0.001366008366514672,0.23168594489251265,12.723284628504134,942070,0.007193910043415572,0.006928909110515645,1.6634800965008338,1.98046875,0.010626946394927244,0,0
114,0.03562355041503906,0.0013971828675396908,0.24407322346187094,13.42722940913391,983297,0.006730564009109557,0.006486183166693309,1.6538709597372585,1.98046875,0.009394202413279646,0,0
115,0.03153038024902344,0.0014049982229347975,0.26771344379336653,14.275196395803812,1030179,0.006320109985554556,0.006103873162960118,1.6424214048709687,1.98046875,0.008035271820289255,0,0
116,0.029205322265625,0.00143046632895817,0.29262473413594936,15.11970498927992,1077858,0.0059568241317102515,0.005769776202051562,1.6300602688944588,1.97265625,0.0068445092049249905,0,0
117,0.03176593780517578,0.00147599303220512,0.32214198145107137,16.021791811436056,1130000,0.005651651312104172,0.005484781501492,1.6168623515501452,1.97265625,0.005998432993548776,0,0
118,0.0418701171875,0.001521060987729981,0.352585140850173,16.89778839968833,1183364,0.005390964867226108,0.005239716461703866,1.6026764248819918,1.97265625,0.0051229761722403995,0,0
119,0.0341339111328125,0.001569186787709402,0.38783507276054147,17.728084168028843,1237906,0.00516491578738424,0.005032979286244999,1.588361121332327,1.97265625,0.004205203152508654,0,0
120,0.03553426265716553,0.0015752500032859436,0.40717216630438485,18.494280796182988,1291439,0.00498022782240863,0.004857486791591008,1.573920424936335,1.97265625,0.003998363988947409,0,0
