frame,divergence_max,divergence_rms,kinetic_energy,vorticity,measured_cells,mass,mass_inside,centroid_m,top_m,outflow_rate,fuel_mass,flame_volume
1,0.00034332275390625,0.00003733298789364327,0.00008466195428939602,0.000000007423421911444456,57560,0.0001288581908109876,0.0001288581908109876,0.30007069420352706,0.44921875,0,0.015105869439594244,0.016386032104492188
2,0.00027292966842651367,0.00003712371083187948,0.0003689133425223894,0.01792457856837254,62432,0.00025759131066489414,0.00025759131066489414,0.3021676818257808,0.44921875,0,0.0355838320022141,0.02198028564453125
3,0.0002931356430053711,0.00003901802617710555,0.0008960394415746503,0.09454916529839229,67832,0.0004000672114380879,0.0004000672114380879,0.3103614804262202,0.45703125,0,0.053157895664668234,0.023530960083007813
4,0.002042442560195923,0.00025699411973183645,0.0017670801682162743,0.21412969113567984,72992,0.00054671937268485,0.00054671937268485,0.3199592652188388,0.46484375,0,0.08149870623317697,0.027774810791015625
5,0.0006375312805175781,0.00007494229654214157,0.002949243296499918,0.3793669096658849,77468,0.000698404659262737,0.000698404659262737,0.3309681709294824,0.48046875,0,0.10137091051073974,0.029083251953125
6,0.0008361190557479858,0.0001034012485528569,0.004553385710622522,0.5982060148023696,81824,0.000853690285899967,0.000853690285899967,0.34403553276980287,0.49609375,0,0.12654090243111993,0.03171491622924805
7,0.0013403892517089844,0.0001509195075083666,0.006796059813046144,0.8802519087989731,86662,0.0010142205951517414,0.0010142205951517414,0.35916725329161214,0.51171875,0,0.16566674508074167,0.03675270080566406
8,0.002115192823112011,0.0002199201482535013,0.009729507893047787,1.285851525738313,90437,0.0011809674135910939,0.0011809674135910939,0.3761573643046433,0.52734375,0,0.18052922975088784,0.038112640380859375
9,0.0006122589111328125,0.00007681642779557736,0.0137720776866312,1.8271179484588664,94424,0.0013544766711827629,0.0013544766711827629,0.3945608402460435,0.54296875,0,0.21520829601776964,0.04167604446411133
10,0.0007877349853515625,0.00009337949203210931,0.02027200476204006,2.7044385172662975,99450,0.0015314282643208916,0.0015314282643208916,0.4145721422694281,0.56640625,0,0.2531270567930452,0.046778202056884766
11,0.0010423660278320313,0.0001156729002039536,0.030138121893186834,3.691443941222961,103864,0.00170616242522626,0.00170616242522626,0.43583599531693923,0.58203125,0,0.2717777084070481,0.05156278610229492
12,0.00148773193359375,0.00015047337825097132,0.043352970891242994,4.795476784194708,107557,0.0018763970296597834,0.0018763970296597834,0.458254044755019,0.60546875,0,0.30003780617129344,0.058643341064453125
13,0.0011749267578125,0.00010022232820739772,0.05817268099505353,5.623348984806316,108380,0.0020358183290008994,0.0020358183290008994,0.4813162380096648,0.62890625,0,0.3115132282152558,0.0624537467956543
14,0.001285552978515625,0.00010262936432279716,0.080474623931022,6.691727068203701,110558,0.002189515677366711,0.002189515677366711,0.5038974768975695,0.66015625,0,0.3261237067709413,0.06745576858520508
15,0.001789093017578125,0.00009796238784582954,0.08885716338750749,7.1069271114726345,110038,0.0023283902742891036,0.0023283902742891036,0.5252153461472515,0.68359375,0,0.32998800220181607,0.07177925109863281
16,0.0019989013671875,0.0000979473858416483,0.11796219825467842,7.707482489121027,110981,0.002462609384931351,0.002462609384931351,0.5447200118034862,0.70703125,0,0.33440178851738067,0.07636642456054688
17,0.0020751953125,0.00010105450191996864,0.11752495843589715,8.031594522461457,112831,0.002599073725605861,0.002599073725605861,0.5624807313784627,0.73828125,0,0.33943717361042053,0.08136177062988281
18,0.0013494491577148438,0.0000889255695144692,0.08911056256128466,7.592821767335086,116703,0.002737794204008521,0.002737794204008521,0.5780110187676849,0.76171875,0,0.3433948856841837,0.08657312393188477
19,0.0023040771484375,0.00017735645186180518,0.0875789930270922,7.929066258512634,127545,0.002899003590382978,0.002899003590382978,0.5919103712038948,0.78515625,0,0.348723172726694,0.09215164184570313
20,0.00214385986328125,0.00017568868836493332,0.09334793498667497,8.854131274293149,145327,0.003095895247956863,0.003095895247956863,0.6056130741714714,0.80859375,0,0.3562181123155319,0.09770870208740234
21,0.00200653076171875,0.00017775707835955605,0.11287162323786541,10.40711895874551,166350,0.0033324698279393536,0.0033324698279393536,0.6205351315819401,0.82421875,0,0.36587974170461307,0.10344171524047852
22,0.0017232894897460938,0.00018285220937605412,0.11452180035192844,11.35164725139036,183070,0.003597719019877135,0.003597719019877135,0.6372552195184017,0.83984375,0,0.37586108348502334,0.10870361328125
23,0.001873016357421875,0.00018914449199793217,0.12211981178855305,12.189523048232957,197202,0.003878064883586999,0.003878064883586999,0.6557940994919339,0.86328125,0,0.3858320371661947,0.11358165740966797
24,0.001636505126953125,0.00019215991913639632,0.12513873432025432,12.792202232575438,209947,0.004163935800142957,0.004163935800142957,0.675875166918344,0.88671875,0,0.3948535455653408,0.11798477172851563
25,0.002105712890625,0.00019626464776288205,0.1243371309748194,13.112076472272824,220868,0.0044538497876286665,0.0044538497876286665,0.6971831281365123,0.91015625,0,0.40294885660075896,0.12163543701171875
26,0.0016651153564453125,0.00018639651246257514,0.12406940134595229,13.268318296030744,230512,0.004744671777202391,0.004744671777202391,0.7195562928543947,0.94140625,0,0.41037686392912504,0.1253342628479004
27,0.00156402587890625,0.00019167493792755918,0.1253232425755247,13.466476499286122,241481,0.005036930991272188,0.005036930991272188,0.742824229290787,0.96484375,0,0.4162835947378123,0.12942790985107422
28,0.001953125,0.00018516214669991548,0.12401893297321759,13.327581588104302,249100,0.005332919611964746,0.005332919611964746,0.7670704951717477,0.99609375,0,0.4204996364733898,0.13396787643432617
29,0.001678466796875,0.00018702793979156373,0.12217622292518102,13.097365549455398,256995,0.0056348010019308965,0.0056348010019308965,0.7917646654078947,1.02734375,0,0.42341698857243937,0.13891172409057617
30,0.001800537109375,0.00018171695264668512,0.12234880644487188,12.903478071877108,265290,0.005944697691623417,0.005944697691623417,0.8167156696958937,1.05859375,0,0.42492201168368954,0.14421701431274414
31,0.0016326904296875,0.0001776523560050584,0.1252904090003243,12.783002418992254,273276,0.006265060370798068,0.006265060370798068,0.8413629656970926,1.08984375,0,0.42621941045361345,0.14960861206054688
32,0.001556396484375,0.0001773668371092071,0.12805386087116846,12.559938904124708,282384,0.006601092332871934,0.006601092332871934,0.8657493434569499,1.11328125,0,0.42667403627714684,0.1552562713623047
33,0.001659393310546875,0.00017635913845290258,0.13417851698914746,12.458654519997154,293262,0.0069455886572409985,0.0069455886572409985,0.889697474006797,1.14453125,0,0.42578550631378287,0.16078615188598633
34,0.0013580322265625,0.00017537095598211768,0.13969294761180862,12.318990106549656,303897,0.007295409747969322,0.007295409747969322,0.9133273480039874,1.17578125,0,0.424239805893738,0.1662302017211914
35,0.001697540283203125,0.00017465960308990532,0.14489856328897502,12.374839373395098,317211,0.007665494008831938,0.007665494008831938,0.9365962348461417,1.20703125,0,0.423410654187769,0.17181015014648438
36,0.00160980224609375,0.00017640316703087188,0.15067081076002298,12.46697307813722,331376,0.0080464847523051,0.0080464847523051,0.9598678283450347,1.23828125,0,0.42247069789739616,0.17716455459594727
37,0.00167083740234375,0.0001753855086950119,0.15894234026086387,12.613741185202633,347052,0.008449536380049874,0.008449536380049874,0.9832086113744122,1.26953125,0,0.4223833519689316,0.18242883682250977
38,0.0020599365234375,0.00017571545051195574,0.1663640327235428,12.783807741923521,364680,0.008890033048237014,0.008890033048237014,1.0071283951511563,1.30078125,0,0.42285067601665605,0.1876363754272461
39,0.0019359588623046875,0.00017471750189617681,0.17229585959322766,13.231712376940406,383761,0.00935309147649196,0.00935309147649196,1.0308989930411598,1.33203125,0,0.424407502131238,0.19305086135864258
40,0.0018768310546875,0.00017487324974382214,0.17760095432260956,13.465993866712516,401628,0.009851582665238782,0.009851582665238782,1.055298590459958,1.37109375,0,0.4257548885019689,0.1983475685119629
41,0.0018310546875,0.0001749972144327148,0.1862427438440845,13.855365047287927,420386,0.010383237959410912,0.010383237959410912,1.0801933045748138,1.40234375,0,0.42789152214172244,0.2034916877746582
42,0.0019245147705078125,0.00017622883649740474,0.19488034555092212,14.29557204326919,441761,0.01094444589181428,0.01094444589181428,1.1055673540304434,1.44140625,0,0.4301429970891376,0.2086925506591797
43,0.00185394287109375,0.0001789640264870047,0.20547394994224522,14.69395504776237,461825,0.011538930136707213,0.011538930136707213,1.1312451235743957,1.47265625,0,0.43271741429856064,0.21371793746948242
44,0.001617431640625,0.00017954465631928553,0.21584981314942603,15.124778182448276,482462,0.012161506602618617,0.012161506602618617,1.156912678691043,1.51171875,0,0.43537789287604134,0.21847152709960938
45,0.0017032623291015625,0.00018217904295981963,0.22511044924023316,15.549257797408021,503303,0.012805030248786469,0.012805030248786469,1.1823959854561854,1.55078125,0,0.43861856531923915,0.2233262062072754
46,0.0020341873168945313,0.00018399337548721605,0.237829810482865,16.119941881298068,525681,0.013479473709443144,0.013479473709443144,1.2077921249976988,1.58203125,0,0.44221296835246254,0.22817230224609375
47,0.00196075439453125,0.00018357936953168722,0.2516154831355624,16.792121133106207,550604,0.014186806462157727,0.014186806462157727,1.2332172469063836,1.62109375,0,0.44629361576771936,0.2326817512512207
48,0.0017642974853515625,0.0001824760986379924,0.2637864085942696,17.278850486239442,574762,0.014916828760085918,0.014916828760085918,1.2586599619578622,1.66015625,0,0.4499438265813274,0.23655033111572266
49,0.00196075439453125,0.00018240570679665572,0.2785593465749953,17.848840208499055,601160,0.01565312017872567,0.01565312017872567,1.2838150841805662,1.70703125,0,0.4540691515459157,0.23931503295898438
50,0.0018157958984375,0.0001828224523358221,0.2942416684842316,18.300675037830132,626661,0.016377958630482595,0.016377958630482595,1.3089475960091925,1.74609375,0,0.4579130645704632,0.2415614128112793
51,0.0017175674438476563,0.00017997298830523223,0.31089641263999207,18.663684639043606,652344,0.017078745648373115,0.017078745648373115,1.3342819114983844,1.79296875,0,0.4610867850479687,0.24406909942626953
52,0.0017423629760742188,0.00017871863245057517,0.32995812058659757,18.996315724593867,680200,0.01776982874778092,0.01776982874778092,1.360357518997755,1.83984375,0,0.4635083762816131,0.24610662460327148
53,0.0017223358154296875,0.00016822116738977633,0.34822633953116744,19.245745956038668,706468,0.018362242657623897,0.01832394057422024,1.3840451639738969,1.88671875,0.011281503252295199,0.4641541781113304,0.24633407592773438
54,0.001703500747680664,0.00014869329321646308,0.3550459025100035,19.288201943909115,725329,0.018648131080438363,0.018576245715670816,1.398609860640651,1.91015625,0.01829556942781109,0.4590635789212003,0.24252748489379883
55,0.001789093017578125,0.00012333124627554828,0.35113084787263055,19.075354430199653,737272,0.018740374621098267,0.018646263553299892,1.4073912770584012,1.92578125,0.02191443549769804,0.45221311057487557,0.23493623733520508
56,0.001556396484375,0.00010595220298929268,0.3452298942045388,19.052615155027254,745304,0.018689265480721536,0.018564481687367913,1.4118242104551952,1.93359375,0.025197230459404474,0.4465955937490977,0.2263655662536621
57,0.00159454345703125,0.00009756126318948744,0.3379990691722517,18.87517228393623,749464,0.0185055228853626,0.018367163380995182,1.4121499128562776,1.94140625,0.024951769998510228,0.44400114041534394,0.21895599365234375
58,0.0016632080078125,0.00009593265775555024,0.332565016047424,18.842498560533794,752055,0.01830702481657323,0.01815982374461901,1.4111436604297038,1.94140625,0.024720596053978347,0.44296082369598805,0.2135915756225586
59,0.00201416015625,0.00009189292620695618,0.32719667814730635,18.750496625001006,751424,0.018150135083667276,0.017992677282113005,1.4107163735001584,1.94921875,0.024412106016261863,0.44308269860960675,0.20855379104614258
60,0.00150299072265625,0.00009000966914081,0.3227257568250835,18.66594123797016,749770,0.018001087991673204,0.017837435208266736,1.4106158763941934,1.94921875,0.022894767915220993,0.4432967018703896,0.20549964904785156
61,0.0016679763793945313,0.00008802703013013763,0.3162700063421703,18.359969073210785,744089,0.01790147492836118,0.017738422817659368,1.4125920075096305,1.94921875,0.021150592905275805,0.4125427412011339,0.20201969146728516
62,0.00174713134765625,0.00008685185681169676,0.30874358837987337,17.983422010323608,743176,0.01785632788125551,0.017696461946692305,1.41690856051785,1.94921875,0.01981763106652266,0.3843837578505119,0.19896745681762695
63,0.0015869140625,0.00008380205512509929,0.3034074865386555,17.687476726816573,744674,0.017837590756812825,0.01766358596764229,1.4219628570936005,1.94921875,0.020963349515439638,0.3591289287874001,0.196868896484375
64,0.001373291015625,0.00007963561810132118,0.2974140369555914,17.164471939716996,748509,0.017798556117917128,0.017624444626329012,1.4270546906929449,1.94921875,0.020503347427128865,0.33682652909339245,0.19562244415283203
65,0.0010585784912109375,0.0000774427757242131,0.29338788727228865,16.5568762074464,755483,0.01779000713692553,0.01761088860721211,1.433691519999482,1.94921875,0.020813278383129224,0.3158112335170163,0.19510841369628906
66,0.00110626220703125,0.00007526190931790969,0.2895555861627319,15.85146777180174,760920,0.017782615707593936,0.017600180444979248,1.440992797323057,1.94921875,0.021145567376413436,0.2953248716445111,0.19445180892944336
67,0.000972747802734375,0.00007490390660905653,0.28645126127299825,15.122007883960341,767715,0.017755058090967373,0.017569521096025977,1.4490474112680436,1.94921875,0.022317577021296994,0.27544352005623324,0.19318294525146484
68,0.00084686279296875,0.00007506524954328091,0.28439020087279643,14.483437118282298,774027,0.017679717158077514,0.017492343665665266,1.4573497719410995,1.95703125,0.02412532746759704,0.2549000228961977,0.19054698944091797
69,0.000797271728515625,0.00007358265641090831,0.2800648652768054,13.808125543465726,777443,0.01754327146666155,0.017351301290477607,1.4647695816313149,1.95703125,0.02642283667325123,0.2334023173190227,0.18619203567504883
70,0.000820159912109375,0.00006935616237348187,0.2742803110076818,13.1492478369199,778579,0.017311185312064964,0.01710875926326011,1.4706615362586728,1.95703125,0.029766281465521034,0.21185441337974134,0.17915582656860352
71,0.000728607177734375,0.00006248882862881063,0.2659040786401723,12.517033840188835,779729,0.016944192460214978,0.01672856570047282,1.4736468691017115,1.96484375,0.031963935292640466,0.19108017812482903,0.16963672637939453
72,0.00061798095703125,0.00005534956194674767,0.2557595217052332,11.921128521878925,780777,0.016490253474171972,0.016273149023147554,1.4744075646922956,1.96484375,0.031800917270771126,0.171366468165029,0.15868759155273438
73,0.0005397796630859375,0.000050825624795861826,0.24435259642676915,11.35074266295809,781066,0.016001868127243545,0.015786265862818987,1.4741746069222283,1.96484375,0.03008240414672681,0.15375554047367254,0.14730262756347656
74,0.0005450248718261719,0.000049414862203540916,0.2345769701532564,10.865413511217355,782759,0.015596817099996583,0.015398672619053342,1.4759156821838582,1.96484375,0.02612755329795832,0.13863229070435026,0.13677501678466797
75,0.0005156993865966797,0.00004908072056546128,0.2282420409772032,10.508953173441663,786948,0.01528669710167975,0.01510357547015586,1.4808237500647103,1.95703125,0.022685016666528623,0.12559906944033267,0.12969303131103516
76,0.0004892349243164063,0.00004892711665452767,0.22441456743433585,10.239467381242758,793431,0.015038577608589534,0.014857955010927891,1.4886154813621506,1.95703125,0.022664619319138945,0.11395568956579716,0.1235346794128418
77,0.0005431175231933594,0.00004845867536684241,0.21987154164513784,9.96351044471916,797197,0.014744499444002909,0.014558688127900909,1.495918931486974,1.96484375,0.023165799565854753,0.10293613336684033,0.11742258071899414
78,0.0005064010620117188,0.000046731628483905445,0.21479214272121835,9.657214873785499,799945,0.014427413287595899,0.014242498436735973,1.5035453340551312,1.96484375,0.02261412236298234,0.0917144244942459,0.11131048202514648
79,0.000621795654296875,0.00004609138616546653,0.21011340493094038,9.343742109352787,801622,0.014124041453572319,0.013935445472587784,1.5126171035463227,1.96484375,0.02201245471118906,0.08146118578235007,0.10633659362792969
80,0.00070953369140625,0.00004602105230184436,0.20570006956166978,9.07327928686045,802975,0.013840700531233555,0.013653145524313397,1.523796375825678,1.96484375,0.02165342174765076,0.07194532192712871,0.10198497772216797
81,0.0006022453308105469,0.00004683715990736481,0.2010921589894754,8.81795623020427,801760,0.013593885778970118,0.013408209004987237,1.5373772506191485,1.96484375,0.020415663631072917,0.06269589373295109,0.09809017181396484
82,0.0005636215209960938,0.00004831969704766332,0.19639898788052407,8.546111803577856,799745,0.013394870135930081,0.013217605874964601,1.5536791263077128,1.96484375,0.01837946120562626,0.05362620944769573,0.0950922966003418
83,0.0020313262939453125,0.00016828313493713715,0.19214618919933382,8.281625828563135,796283,0.01325133076053826,0.013079215160752377,1.57358624007747,1.95703125,0.017095072841468665,0.044951076436809796,0.09124183654785156
84,0.002056121826171875,0.00016451682115469675,0.18749277815936793,8.037578827181365,793117,0.013121369985228967,0.012949597564922673,1.596694474228111,1.95703125,0.018083561863524725,0.03607320934433735,0.08541727066040039
85,0.0021944046020507813,0.0001611935572211098,0.1817344303394261,7.779863337940449,790133,0.012913273846396007,0.012734294482764539,1.6208037763227263,1.96484375,0.019891691946537022,0.026952754917661487,0.07612371444702148
86,0.0025119781494140625,0.00015540272816628008,0.17422234593919575,7.531407726592164,785239,0.012565139023771921,0.012371738785585016,1.644193287488271,1.96484375,0.02271101533820432,0.01842563536395166,0.06515693664550781
87,0.0020093917846679688,0.00014930521277384007,0.1650649484358147,7.271834188972541,779115,0.012019313443560197,0.0118094988065758,1.664395601829078,1.97265625,0.02621182980183474,0.011402273535961394,0.05269813537597656
88,0.0018663406372070313,0.000144936733340453,0.15398014609614652,7.017696337079654,772419,0.01128970847866908,0.01106616397334855,1.6805159307304378,1.97265625,0.027620529475876874,0.005987919823719042,0.038237571716308594
89,0.001880645751953125,0.00013468106047166773,0.14176752044693783,6.747345453393646,764738,0.010461623602481662,0.010240417062127563,1.6931888832404438,1.97265625,0.025898077755978185,0.0028399693295591984,0.02379131317138672
