frame,divergence_max,divergence_rms,kinetic_energy,vorticity,measured_cells,mass,mass_inside,centroid_m,top_m,outflow_rate
20,0.00046356022357940674,0.000059909116512083515,0.008261412237665404,0.3667594228871427,21575,0.027857251549017317,0.027857251549017317,0.40114658529561525,0.5546875,0
21,0.0006367340683937073,0.00006497512373013174,0.009137033828903608,0.3914346787441827,22703,0.02928016702417645,0.02928016702417645,0.4099766852748302,0.5703125,0
22,0.0004572942852973938,0.00006207505582019652,0.010057592567458125,0.41656518911811397,23897,0.030698726124641227,0.030698726124641227,0.418959572298941,0.5859375,0
23,0.0005111396312713623,0.00006657037144210622,0.011012817146483748,0.4417877853449226,25106,0.032122073728118705,0.032122073728118705,0.428072004548339,0.6015625,0
24,0.0007853284478187561,0.00007364815181896468,0.012008216671157736,0.46800381879865843,26359,0.033546082156505425,0.033546082156505425,0.4373038009500541,0.6015625,0
25,0.0006641894578933716,0.00006877549484415101,0.013036485574366551,0.49366482737117734,27613,0.03497495740406793,0.03497495740406793,0.44662777085766686,0.6171875,0
26,0.0005779266357421875,0.00007662306531512576,0.014096376623910323,0.5205236363665744,28930,0.036404128507138214,0.036404128507138214,0.4559946138106641,0.6328125,0
27,0.0007358789443969727,0.00008117446589429347,0.015181368844168494,0.5466093063301936,30235,0.03783210602302903,0.03783210602302903,0.46540480796704614,0.6484375,0
28,0.0005388259887695313,0.00007328639045026788,0.016294197257907487,0.5729852362508999,31565,0.0392676614191152,0.0392676614191152,0.4748454405431396,0.6640625,0
29,0.000783286988735199,0.00008927802918606827,0.01743232738508985,0.5991586939254453,32903,0.04070234180312159,0.04070234180312159,0.48426821209149684,0.6796875,0
30,0.0005540847778320313,0.0000775566871653956,0.018642377336744082,0.6284512410082796,34400,0.0421415786075056,0.0421415786075056,0.49367839965777505,0.6796875,0
31,0.0007982403039932251,0.00008919573239172289,0.01984599212801014,0.6561354287370086,35851,0.04358385309141916,0.04358385309141916,0.5030673727074453,0.6953125,0
32,0.000677838921546936,0.00008545504295197782,0.02109748681766254,0.685797307124247,37378,0.04502323581520888,0.04502323581520888,0.5123785639972325,0.7109375,0
33,0.0007351189851760864,0.0000864579123744388,0.022358987267735587,0.7158876882806371,38899,0.046464649006052836,0.046464649006052836,0.5216329226096318,0.7265625,0
34,0.000913769006729126,0.00008869630285708252,0.023663973478271046,0.7477127549310683,40514,0.047901000622739554,0.047901000622739554,0.5308179966752422,0.7421875,0
35,0.0008340552449226379,0.00008556740490478001,0.024959664011351225,0.7797984463206992,42154,0.049344062595896264,0.049344062595896264,0.5399656753012694,0.7578125,0
36,0.0008764564990997314,0.00008337579222793575,0.026297100249371277,0.8126576453571139,43827,0.050794933972726095,0.050794933972726095,0.5490395262191786,0.7734375,0
37,0.0009048432111740112,0.00008720414800048395,0.02767047428225418,0.8465727749214208,45535,0.052247870390624965,0.052247870390624965,0.5580503158129445,0.7890625,0
38,0.0006684456020593643,0.00007739487532278592,0.02901862774740452,0.879950393573514,47235,0.05370826982679175,0.05370826982679175,0.5670174449828413,0.8046875,0
39,0.0008082389831542969,0.0000839482207400646,0.030407104631024272,0.9148819969989398,49009,0.05516840617413167,0.05516840617413167,0.5759285007798011,0.8203125,0
40,0.0006643785163760185,0.00007859474564667189,0.03185420968335902,0.9489902723091771,50785,0.056633211382842684,0.056633211382842684,0.5847941155678592,0.8359375,0
41,0.0006681308150291443,0.00007858881902899854,0.033297765333530877,0.9862924297257222,52643,0.05809894123681188,0.05809894123681188,0.5936137278333145,0.8515625,0
42,0.0007402300834655762,0.00008114095275297078,0.034758949022026184,1.0223803957662458,54505,0.05954370037178553,0.05954370037178553,0.602365474843397,0.8671875,0
43,0.00077858567237854,0.00007942546535544402,0.036262828076790536,1.060468202134822,56443,0.060970143233548865,0.060970143233548865,0.6110169527673526,0.8828125,0
44,0.0008941441774368286,0.00007747948891738082,0.03779078762830176,1.0976680321542955,58393,0.06237275909738205,0.06237275909738205,0.6195619788845159,0.8984375,0
45,0.0009487606585025787,0.00008519807892095973,0.039336852843416314,1.1340885385211161,60347,0.06376730265166955,0.06376730265166955,0.6280563248900635,0.8984375,0
46,0.0007849037647247314,0.00007531895958076951,0.04090080538240384,1.1741344579896,62388,0.06515435036218808,0.06515435036218808,0.6364826843500093,0.9140625,0
47,0.0012270733714103699,0.00008895468392133871,0.04257438854142137,1.2143298152348074,64490,0.06654324367452354,0.06654324367452354,0.6448920480665821,0.9296875,0
48,0.0005531162023544312,0.00007447453816173775,0.04417102451009117,1.2533047102208104,66553,0.06794059483210312,0.06794059483210312,0.6532744940310209,0.9453125,0
49,0.0011056065559387207,0.00008640602880649842,0.04594934867820377,1.2940530519136182,68758,0.06935814739500865,0.06935814739500865,0.6616797574672314,0.9609375,0
50,0.0009891744703054428,0.00008058918352154209,0.04767554573109706,1.3359039424615866,70960,0.07078735805146168,0.07078735805146168,0.6701002502682825,0.9765625,0
51,0.0009334441274404526,0.00008099590419842168,0.04960798602377026,1.3781197964367824,73268,0.07222671622023413,0.07222671622023413,0.6785369316756938,0.9921875,0
52,0.0011732056736946106,0.00008645502407716184,0.051462130299712215,1.4218140031277435,75580,0.07369194211222599,0.07369194211222599,0.687014683059613,0.9921875,0
53,0.0007143914699554443,0.00008143707247419296,0.053415556548862424,1.4653349705503274,77933,0.07517393108628354,0.07517393108628354,0.6955252762606586,1.0078125,0
54,0.0012439005076885223,0.00008836716686482203,0.05546070979836795,1.5120660600494065,80435,0.07667868112181236,0.07667868112181236,0.7040824260223338,1.0234375,0
55,0.0007574558258056641,0.00008466976491326645,0.05754139756272447,1.5571175699008946,82913,0.07820301020215487,0.0782030026711261,0.7126957848582919,1.0390625,0.00002028331586490919
56,0.00098327174782753,0.00008877598068344026,0.05972850109440347,1.601898673231394,85372,0.07974207750955899,0.07973959232138073,0.7213475922183157,1.0546875,0.0008944161565227484
57,0.0007793903350830078,0.00008820022816171264,0.06185075430401668,1.6429627518711258,87607,0.08128001079099646,0.08122418162514515,0.7300318771905502,1.0703125,0.0069537040253639095
58,0.0008963122963905334,0.00008996548248294731,0.0638443818056766,1.6726050801708763,89653,0.08276365300302849,0.08243673166983725,0.738708886599229,1.0703125,0.02143003499968172
59,0.0009167194366455078,0.0000939806055844723,0.06577773492989626,1.6954238408189566,91602,0.0837963914725622,0.08301992855897602,0.7470264300807123,1.0859375,0.03535927257597015
60,0.0009489059448242188,0.00009503702757509294,0.0674499929433618,1.716949701931064,93244,0.08421421164399807,0.08306643493962786,0.7546822247485667,1.1015625,0.042731000270639294
61,0.001036815345287323,0.00009361089592597298,0.06896709379813254,1.7354822993678618,94636,0.08276825822612802,0.08147079956390028,0.7691578967030626,1.1171875,0.043877171550952686
62,0.0008220672607421875,0.00009174696683049815,0.07033885230504702,1.7528029705403436,95822,0.0811688648029236,0.07985563198341478,0.7833340973241157,1.1328125,0.04471730437939755
63,0.0010170042514801025,0.00009585296305893456,0.07136946661288672,1.7643746341955877,96647,0.07956719319711558,0.07821675686605642,0.7973800278705024,1.1484375,0.046917341980012406
64,0.0009816139936447144,0.0000963305813422676,0.07221814835021238,1.771271935897767,97215,0.07788540421974793,0.07648021040296273,0.8112973546094921,1.1640625,0.04740569985626408
65,0.0008536577224731445,0.00009801834117090512,0.07291816811892823,1.7753371319520639,97697,0.07613634541575416,0.07472112825470174,0.8249453683146198,1.1796875,0.05298433581165174
66,0.001109004020690918,0.00010309213961412764,0.07294980375064154,1.7723195837774084,97651,0.07434206847820451,0.07270585382292591,0.83808821865484,1.1953125,0.06077277704023593
67,0.0009455680847167969,0.00010037862580763284,0.07271184230832725,1.7641010535275319,97308,0.0722265571151328,0.0703657732131538,0.8503311805441724,1.2109375,0.0682948847893954
68,0.0009441375732421875,0.00010140737732619297,0.07203965633252525,1.7499687388921155,96560,0.06984086812496008,0.06772918323397109,0.8616299237714953,1.2109375,0.07412010127675564
69,0.0012247562408447266,0.00010711488199272228,0.07115302685752369,1.7274971920674376,95735,0.06719567284496267,0.06498571105249701,0.8721408159594534,1.2265625,0.07020175962985141
70,0.000994950532913208,0.00009766961293332445,0.06981203669170649,1.6921026368821237,94267,0.06459104303146081,0.0624589712682061,0.8827169781132952,1.2421875,0.06352853033048378
71,0.0009153485298156738,0.00009608828464961833,0.06852388936735751,1.6485744774300972,92582,0.062152828397604915,0.060128876828545154,0.8938890078999401,1.2578125,0.05823176126336681
72,0.000873565673828125,0.00009698941554288092,0.06715705458011566,1.608545082317508,90801,0.05989806432779603,0.05794966300326366,0.9060934252359001,1.2734375,0.05869400621645631
73,0.0008624941110610962,0.00009853748652150107,0.06562392918348876,1.5689876074516003,88697,0.057718844986106674,0.05573050431651188,0.9189523149316658,1.2890625,0.06155617365600606
74,0.0009124577045440674,0.00009861783782841641,0.06401884749601161,1.5310698070347595,86510,0.0554482422874137,0.053390638801316836,0.9317889987623299,1.3046875,0.06255993398100113
75,0.0008621364831924438,0.00010038513154822596,0.06224222380208044,1.4924213222906737,84238,0.05314334383677186,0.0510208086442749,0.944757587514753,1.3046875,0.06470320570887912
76,0.0009870529174804688,0.00010249754245607904,0.06043814511416684,1.4542669158750365,81895,0.0507754967995919,0.04857651700377499,0.9578779536594764,1.3203125,0.06589332074301049
77,0.0008459091186523438,0.00010338599624251834,0.05848725593069194,1.4165230359470915,79454,0.048371221178633045,0.04607552968534855,0.971157270028957,1.3359375,0.0667011041385354
78,0.0008721351623535156,0.0001056571584625507,0.05651523319153786,1.3766806099665472,76864,0.04589746443383303,0.0435280703874342,0.9845653618243333,1.3515625,0.06612095050566459
79,0.0009071826934814453,0.00010626222092557552,0.05446617752026308,1.337148575478594,74434,0.04338159842933487,0.04097467055932859,0.9981624394891656,1.3515625,0.06492148504403654
80,0.0008580684661865234,0.00010718651913780932,0.052458544172770474,1.2987984933421808,72047,0.04086373285670117,0.038449558988652474,1.0121657182842738,1.3671875,0.06426397151575061
81,0.0008447170257568359,0.00010966202951175642,0.05052359858885038,1.2639718643858817,69854,0.03840970778722344,0.035933544904213105,1.0268324744849733,1.3828125,0.06251363829110095
82,0.0009307861328125,0.00011075844686041695,0.048507286073888885,1.226609592784953,67529,0.035981323139183896,0.03346735478421772,1.042011537877219,1.3984375,0.060954102946256625
83,0.0009245872497558594,0.00011153156800314459,0.0464316988861014,1.1885893013585225,65200,0.03358613584876051,0.031052224404492214,1.0577557747773998,1.3984375,0.05949144823074542
84,0.0010223984718322754,0.00011278310072560836,0.04461025172892736,1.1543082296731615,63299,0.031267094709169094,0.028693416003818924,1.0743512827849975,1.4140625,0.056975825574200216
85,0.0010374188423156738,0.00011296709400500155,0.04256590543250814,1.1171062390817517,61224,0.029029267177950308,0.02643993913523598,1.091706506723739,1.4296875,0.05461892293757105
86,0.001074373722076416,0.00010974003676955337,0.040581854849021805,1.0775442255431231,59175,0.026905784252006903,0.024290175332501922,1.1097954560043501,1.4453125,0.05138714112328665
87,0.001086890697479248,0.00011000342836221779,0.038639911328153205,1.0422111640879848,57406,0.024890860653696525,0.022270536510965257,1.128587687043076,1.4609375,0.0478559750803178
88,0.0010634958744049072,0.00011159105137539306,0.03664592548225857,1.0032826680665852,55428,0.023017609349287906,0.020393266955460985,1.1477802088056814,1.4609375,0.04475816781547392
89,0.0010128617286682129,0.00011653691266080585,0.03468380783997429,0.9659407207959819,53591,0.02127596972180217,0.01865303078816231,1.1675006810338742,1.4765625,0.04126130532610687
90,0.0009803473949432373,0.00011869373464995511,0.03288394654147013,0.9297532388914824,51947,0.01967492739524565,0.017049746944836998,1.187595750618447,1.4921875,0.03774144605951304
91,0.0009895563125610352,0.0001144148559657387,0.03106161704020187,0.8949097794457305,50353,0.01821880796317646,0.015594663829084685,1.2079859164832996,1.5078125,0.034421323188860355
92,0.0009813308715820313,0.00011155398197654761,0.0293286828369883,0.859024208778824,48702,0.016893223824012392,0.014272001771742579,1.22866809707957,1.5234375,0.030768261708919654
93,0.0009236335754394531,0.00010842391391567368,0.027707489653505633,0.8267628946757053,47312,0.015718647219681064,0.013088032515897538,1.2488877099119997,1.5234375,0.027390428052661044
94,0.0008935630321502686,0.00010266460580545897,0.02635574101291225,0.7996365606955131,46203,0.014652675274876237,0.012035960958230275,1.2688232049695827,1.5390625,0.024263641486850673
95,0.0010390281677246094,0.00010135502545855419,0.0249295049488249,0.7691658106610382,44885,0.013707118955549345,0.01110032370043259,1.2882637754607102,1.5546875,0.021242589132077716
96,0.0009336471557617188,0.00009963658370942252,0.023635052516784563,0.7416626844892715,43745,0.012870395473449857,0.01028195755660119,1.3068089148842084,1.5703125,0.01851849720703769
