frame,divergence_max,divergence_rms,kinetic_energy,vorticity,measured_cells,mass,mass_below,centroid_m,top_m,outflow_rate
26,0.0011949539184570313,0.0001651002169112668,0.009238096610608077,0.5071067428296341,22520,0.03587591160369447,0.03587591160369447,0.48075859567532475,0.6171875,0
27,0.001312255859375,0.0001732969596546697,0.009880219993046791,0.5373819098188692,23386,0.0372724125106795,0.0372724125106795,0.4908686943762909,0.6328125,0
28,0.0018463134765625,0.00019599897887326894,0.010487449739677428,0.5696963661456301,24286,0.038661714365642696,0.038661714365642696,0.5006089824654522,0.6328125,0
29,0.002208709716796875,0.00020563744081283778,0.01103704602699122,0.6043522367365161,25132,0.040023682843168304,0.040023682843168304,0.509977437754396,0.6484375,0
30,0.002391815185546875,0.00020466262680821234,0.011546116336880323,0.6406560565171407,26152,0.04135241175017741,0.04135241175017741,0.5189832271420519,0.6640625,0
31,0.00235748291015625,0.00020374033597439677,0.011998313361728765,0.6816426059866522,27116,0.04256132189717043,0.04256132189717043,0.5275250475211459,0.6796875,0
32,0.002073247916996479,0.00021298679988692912,0.012439690541313051,0.7269464329806216,28173,0.04377657027514236,0.04377657027514236,0.5356565950774955,0.6796875,0
33,0.0020039327209815383,0.00021926785012895623,0.012898127809705376,0.7787458744209044,29508,0.044992584430999266,0.044992584430999266,0.5434010918155954,0.6953125,0
34,0.0017709732055664063,0.00021006930207721652,0.013337598193640639,0.8362224804247862,30832,0.04617477981031285,0.04617477981031285,0.5506113169789545,0.7109375,0
35,0.0018078088760375977,0.000254844707251061,0.013762898295582223,0.9003510703208202,32038,0.047318721382133895,0.047318721382133895,0.5572697896988262,0.7265625,0
36,0.0018409490585327148,0.00026890682016688473,0.01421455538535305,0.9685305550927005,33597,0.048444221949149935,0.048444221949149935,0.5633940422234051,0.7265625,0
37,0.0022487640380859375,0.0003329863902042111,0.014682469098622798,1.0385412884975973,34960,0.049608838227716605,0.049608838227716605,0.5691435474852466,0.7421875,0
38,0.00034902954939752817,0.00004950873542703237,0.015133849721100889,1.1065768073321918,36306,0.050796583937196424,0.050796583937196424,0.5744953967375104,0.7578125,0
39,0.00037890311796218157,0.00004986771409328112,0.015597330226387164,1.1677941392674798,37923,0.05203556112350165,0.05203556112350165,0.5798140334715661,0.7734375,0
40,0.00045968526683282107,0.00005760099387221269,0.015986581464590952,1.2207007225647706,39356,0.053306900080545665,0.053306900080545665,0.5850286454571998,0.7734375,0
41,0.00043795893725473434,0.0000551901463953122,0.016415918342082267,1.2717125694931972,40868,0.054765495949875134,0.054765495949875134,0.5906454867876805,0.7890625,0
42,0.0005107500473968685,0.000052809066094395794,0.016800000811018283,1.3168860118110766,42400,0.05626667688047395,0.05626667688047395,0.5967256057263357,0.8046875,0
43,0.00038206763565540314,0.00005474791641034322,0.017195183112697708,1.3628484627700397,44096,0.057874984706189354,0.057874984706189354,0.603223248561422,0.8046875,0
44,0.00043201446533203125,0.00005618134244376857,0.01765989796893573,1.4105248082100112,46038,0.059426714741673055,0.059426714741673055,0.609857512203954,0.8203125,0
45,0.0003481907770037651,0.00004704049425471223,0.01813521859687853,1.4587654938131356,47761,0.06088817029317134,0.06088817029317134,0.6164139196999696,0.8359375,0
46,0.000431060791015625,0.00005159299816277212,0.018628579868916993,1.510163236821237,49388,0.062297395065788526,0.062297395065788526,0.6231859734300549,0.8359375,0
47,0.00038361549377441406,0.00004877540653263116,0.01919346098686405,1.5658380544307238,51128,0.06367344414919197,0.06367344414919197,0.6301176338105766,0.8515625,0
48,0.0003193020820617676,0.000040312811537611285,0.019797344083494907,1.62501769477618,52964,0.06496995638381212,0.06496995638381212,0.6371496087496417,0.8671875,0
49,0.002260178327560425,0.00030183365998021603,0.020446873260449434,1.6904511260137607,54742,0.06620535410789678,0.06620535410789678,0.6442956559745393,0.8671875,0
50,0.0024477792903780937,0.00027173606504945217,0.021137035418534685,1.7603007940903732,57048,0.0673921644429872,0.0673921644429872,0.651474846572612,0.8828125,0
51,0.00026607513427734375,0.00003830090703747746,0.021799536418193894,1.8300029549283556,58695,0.06856074523271806,0.06856074523271806,0.6588456248777019,0.8984375,0
52,0.0019268989562988281,0.0002560678780462533,0.02250512309645659,1.9063227139994998,60836,0.06970476032909514,0.06970476032909514,0.6663215324008317,0.8984375,0
53,0.00239936588332057,0.00027325375003124636,0.023190250758363215,1.9852470355000766,62671,0.07085976570668612,0.07085976570668612,0.6739218172111602,0.9140625,0
54,0.0023486223071813583,0.00028794893966796025,0.023881784156633647,2.065455216357231,64793,0.07204043794554117,0.07204043794554117,0.6817881978866985,0.9140625,0
55,0.002326756715774536,0.00026605568590820227,0.02458698799977857,2.1520443984671824,66999,0.07326587940990908,0.07326587940990908,0.6896674362764724,0.9296875,0
