frame,divergence_max,divergence_rms,kinetic_energy,vorticity,measured_cells,mass,mass_below,centroid_m,top_m,outflow_rate
37,0.044116973876953125,0.019791822465052043,0.006529145854360365,0.4120318365481002,19076,0.05245441528426365,0.05245441528426365,0.5067131009965324,0.6484375,0
38,0.042095184326171875,0.01927069393601023,0.006661660579809786,0.4353683871081769,19404,0.053957971509783625,0.053957971509783625,0.5159865059811664,0.6640625,0
39,0.044939975487068295,0.01978127601577652,0.006688600883064499,0.45953703888887915,19712,0.05542315836049458,0.05542315836049458,0.5248174366629198,0.6640625,0
40,0.06526889093220234,0.022282726309419482,0.006649720641264548,0.4836176739188372,20040,0.056802425393371665,0.056802425393371665,0.5331229825058995,0.6796875,0
41,0.08149379445239902,0.02430446410952072,0.006662464943260706,0.5126035674114896,20468,0.05813410261557658,0.05813410261557658,0.5409071753325014,0.6953125,0
42,0.08058651490136981,0.02298947225126485,0.0066068085825769195,0.5310203421297057,20760,0.059428714468286896,0.059428714468286896,0.5481772257030478,0.7109375,0
43,0.07185118179768324,0.020188419562133263,0.006533482253678919,0.5584890505896959,21016,0.06066927515607938,0.06066927515607938,0.5548890233952635,0.7265625,0
44,0.057315625716000795,0.01719534891445157,0.006491567542047147,0.5808031741425166,21252,0.06190718940593371,0.06190718940593371,0.5611510534909127,0.7265625,0
45,0.048676348058506846,0.015275888430566648,0.006570064321075001,0.6135707036658994,21776,0.0631670372359044,0.0631670372359044,0.5670521554926046,0.7421875,0
46,0.04584495723247528,0.014537865579230655,0.006560847413876644,0.6531674795241746,22448,0.06446952508482871,0.06446952508482871,0.5726352261413564,0.7578125,0
47,0.04082012176513672,0.013655706939242663,0.006311220562947822,0.6765694677428955,22824,0.06583203641246316,0.06583203641246316,0.5780222287530965,0.7734375,0
48,0.03531460789963603,0.012041957499831507,0.006455831996406241,0.7222976928948598,23980,0.06727493039432657,0.06727493039432657,0.5833237884089462,0.7890625,0
49,0.027304754708893597,0.010962019930022814,0.006464770659460845,0.754906813424216,25172,0.0687911101649225,0.0687911101649225,0.5886048518504182,0.7890625,0
50,0.02422046661376953,0.010685989800375061,0.0062048585795150945,0.7582835081437687,25752,0.07039806085630332,0.07039806085630332,0.5939633208793877,0.8046875,0
51,0.02413255302235484,0.010462751664558527,0.006675679365761685,0.8103435319447972,27196,0.07205077871281959,0.07205077871281959,0.5994044853872527,0.8203125,0
52,0.02484498592093587,0.010259492919786057,0.006675733159289827,0.818884198132135,27744,0.07371973785575223,0.07371973785575223,0.6049328944297567,0.8359375,0
53,0.025936660123988986,0.009915993059408145,0.006845126275151056,0.8401792609711997,28635,0.07541330529377513,0.07541330529377513,0.6106333783740807,0.8359375,0
54,0.02906487206928432,0.010089541218288343,0.007052346212662497,0.8538702298985206,29429,0.07709676933838328,0.07709676933838328,0.6164629388993375,0.8515625,0
55,0.027736412826925516,0.009823691314548487,0.00756240447208354,0.8850353014328413,30556,0.0787997743925017,0.0787997743925017,0.6225406229990289,0.8671875,0
56,0.028566465945914388,0.009681962316989532,0.007760536406771119,0.9018575066535719,31424,0.08052208838746924,0.08052208838746924,0.6288517641242676,0.8671875,0
57,0.028794683748856187,0.009365734966452228,0.008081252956877621,0.9263179087020631,32513,0.08228140359760748,0.08228140359760748,0.6354804068147479,0.8828125,0
58,0.02920124982483685,0.009050842896245642,0.008369939724091805,0.956374415742932,33523,0.08402609163625918,0.08402609163625918,0.6423594301262385,0.8984375,0
59,0.027061441680416465,0.00837907891456882,0.008893823796052027,0.9944013877049244,35060,0.08578311032855514,0.08578311032855514,0.6495376272945795,0.8984375,0
60,0.02460804069414735,0.007841389673820243,0.00911451898313705,1.0239627172782177,36018,0.08750369165007894,0.08750369165007894,0.6569544832442163,0.9140625,0
61,0.025682504987344146,0.0077794022611492675,0.009492833393539785,1.074731136162671,37224,0.0878136717177716,0.0878136717177716,0.6701551939427867,0.9296875,0
62,0.025214283727109432,0.007605833387321595,0.009784368801808276,1.1073396710755947,38340,0.08808522199884293,0.08808522199884293,0.6835992553781923,0.9296875,0
63,0.02258588746190071,0.007119411680632469,0.009930208082354414,1.1475836107544792,39348,0.08833454721467708,0.08833454721467708,0.6972735857340319,0.9453125,0
64,0.018650054931640625,0.006579343152676216,0.010081979085703819,1.1769051735147953,40036,0.0885766860080394,0.0885766860080394,0.7111268163754711,0.9609375,0
65,0.015694618225097656,0.006387335045002136,0.010430798867948897,1.216779410418331,41152,0.08878803481114102,0.08878803481114102,0.7251092948879254,0.9609375,0
66,0.015583217493258417,0.006479219932806437,0.010684956958293182,1.256312287764112,41984,0.08894340684608515,0.08894340684608515,0.7391593601717407,0.9765625,0
67,0.01759857323486358,0.006812711900937162,0.010662635397982522,1.289752752191334,42718,0.08907059547046309,0.08907059547046309,0.753257518968235,0.9921875,0
68,0.019757373840548098,0.007212720208351694,0.010879370137601064,1.3271290060272798,43700,0.08915705618830636,0.08915705618830636,0.7673321527394048,0.9921875,0
69,0.021451817476190627,0.0076511398391721835,0.011124279072456016,1.3575917224959013,44836,0.08921421422458393,0.08921421422458393,0.7813064322292117,1.0078125,0
70,0.022162173874676228,0.008099352365495235,0.011046415544558104,1.3871963014546738,45824,0.08919924307074116,0.08919924307074116,0.7951289205906155,1.0234375,0
71,0.020914736785925925,0.008439439186572046,0.01100450956633302,1.411337837090672,46700,0.08919200203148055,0.08919200203148055,0.8088169585467815,1.0234375,0
72,0.017627109307795763,0.008766125117332997,0.011022179091864457,1.4382794604879574,47964,0.08922990580292398,0.08922990580292398,0.8222400855287448,1.0390625,0
73,0.018347740173339844,0.00911027113679779,0.01094537697185193,1.4648453445498968,49036,0.0892320645353057,0.0892320645353057,0.8354197926574006,1.0546875,0
74,0.019002914428710938,0.00938430605188486,0.010934306699220579,1.496173483664548,50470,0.0891937195355789,0.0891937195355789,0.8482822341354845,1.0546875,0
75,0.01974344253540039,0.00966337917503175,0.011123986231142212,1.5554652406573863,52343,0.08916522025869678,0.08916522025869678,0.8608279593893872,1.0703125,0
76,0.0197906494140625,0.00966587204897404,0.011069451706577697,1.5963708374115742,53746,0.08916996742295742,0.08916996742295742,0.8729907768618123,1.0859375,0
77,0.019933700561523438,0.009656332794111166,0.011148846608913389,1.6398561428956588,54986,0.08923101843124243,0.08923101843124243,0.8847118858000759,1.0859375,0
78,0.0194854736328125,0.009408219300690138,0.01119870246587778,1.6708685241355647,56490,0.08933859968779091,0.08933859968779091,0.8960904420410053,1.1015625,0
79,0.01909637451171875,0.00906239018041557,0.011418605300194645,1.7286895048284046,58236,0.08946311993693426,0.08946311993693426,0.9071189436995146,1.1015625,0
80,0.018888473510742188,0.00885480926741041,0.011533832804229089,1.7859208619164375,60060,0.0895995915602577,0.0895995915602577,0.9178042895169227,1.1171875,0
81,0.018372535705566406,0.008515921004949039,0.011641573572371295,1.8266102879464923,61464,0.08974622816746983,0.08974622816746983,0.9281794914527939,1.1328125,0
82,0.017861366271972656,0.008163066969366566,0.011787017581380295,1.886007538798868,63005,0.08994497921621546,0.08994497921621546,0.9382684843537008,1.1328125,0
83,0.01731586456298828,0.0077366432805273866,0.011929090428164386,1.936915731328759,64668,0.09017588780453761,0.09017588780453761,0.9480840077227805,1.1484375,0
84,0.016668319702148438,0.007234863332198083,0.012063204017890983,1.985998512989927,66273,0.09040119469108522,0.09040119469108522,0.9576318825750493,1.1640625,0
85,0.015979766845703125,0.006687872832413043,0.01216424705529635,2.032991402637791,67423,0.09061461910658113,0.09061461910658113,0.9669537924947047,1.1640625,0
86,0.015316009521484375,0.0061881026515673634,0.012257949676065881,2.098207817009304,69297,0.09082890035675732,0.09082890035675732,0.9760854148610083,1.1796875,0
87,0.014541149139404297,0.005655048822159189,0.012316992748812814,2.1368782715449854,70314,0.0910118553799529,0.0910118553799529,0.9850563637884042,1.1953125,0
88,0.014165401458740234,0.005295488668264748,0.012288887976172136,2.1732861161457926,71287,0.09118214906579207,0.09118214906579207,0.9939055313812817,1.1953125,0
89,0.013845443725585938,0.004968630248096596,0.012352576264524528,2.2251509193461385,72997,0.09134717801940892,0.09134717801940892,1.002593569243365,1.2109375,0
90,0.013465166091918945,0.004675873252611669,0.012422991192847902,2.2683017465199895,74409,0.09149709925390562,0.09149709925390562,1.0111602024513486,1.2265625,0
91,0.013189554214477539,0.004504805812914621,0.012278682389026676,2.3038115096045453,75673,0.091635429584631,0.091635429584631,1.0196107286802232,1.2421875,0
92,0.013022184371948242,0.004409794951204692,0.012192447984052198,2.337298385402499,76979,0.09173316683074619,0.09173316683074619,1.0279700746541272,1.2578125,0
93,0.012857198715209961,0.004373957752654516,0.012134428331753412,2.3604280178244554,78077,0.09183762059692692,0.09183762059692692,1.0362296587979791,1.2578125,0
94,0.0128173828125,0.0044005875464706926,0.012336559528273533,2.4233701158930536,80124,0.09192466875233339,0.09192466875233339,1.0444308009748102,1.2734375,0
95,0.012876510620117188,0.00441679771595084,0.01226346004964987,2.4159505040841083,80622,0.09201280949794205,0.09201280949794205,1.0525786719955934,1.2890625,0
96,0.012924671173095703,0.004438631497497665,0.012240396322701247,2.4060337622683825,81436,0.09210828880194222,0.09210828880194222,1.0606408191227754,1.3046875,0
97,0.013249874114990234,0.0044972451225798035,0.012239227183202762,2.429400951432468,82673,0.09224901565498525,0.09224901565498525,1.0686486275152447,1.3203125,0
98,0.013647079467773438,0.0046159637036615585,0.012284618880789713,2.4447413395959763,84100,0.09238418017939469,0.09238418017939469,1.0766114172665378,1.3203125,0
99,0.013838768005371094,0.004659345388101319,0.012351339656744608,2.4587717988925593,85463,0.09252608901128635,0.09252608901128635,1.0845237983897718,1.3359375,0
100,0.01399850845336914,0.004687053297825916,0.012373186703918423,2.4601900433123647,86532,0.09271118956919583,0.09271118956919583,1.0923944379306287,1.3515625,0
101,0.014256477355957031,0.0047675720700879045,0.012630932854122616,2.5051457798735526,88468,0.09291797725217014,0.09291797725217014,1.100207897678748,1.3671875,0
102,0.014424324035644531,0.004782574993164912,0.012698959834697725,2.5137092635136593,89605,0.09315844538930418,0.09315844538930418,1.1080407648640898,1.3671875,0
103,0.014580726623535156,0.004776241699982873,0.012927579811040826,2.5491040983176183,90848,0.09341052970661826,0.09341052970661826,1.1158917012981113,1.3828125,0
104,0.014646530151367188,0.004751431924327324,0.013159735429302117,2.5888509569935323,92688,0.09365105404467834,0.09365105404467834,1.1237727610136619,1.3984375,0
105,0.014760971069335938,0.004710961583576035,0.013380474740073664,2.6318921794399968,94383,0.09391541097162807,0.09391541097162807,1.1316582229555656,1.3984375,0
106,0.014833450317382813,0.004656238761308826,0.013697821439039339,2.687088334761063,96287,0.09418496169040423,0.09418496169040423,1.1395643418599712,1.4140625,0
107,0.014863014221191406,0.004600126110254261,0.014003541934059475,2.730328724389043,98144,0.0944634928721739,0.0944634928721739,1.1474743016042774,1.4296875,0
108,0.014837265014648438,0.004483792251965814,0.0143167697882099,2.7742148935026627,99844,0.09476202194644619,0.09476202194644619,1.1553763634156136,1.4296875,0
109,0.014865875244140625,0.0043846892035224305,0.014552124396280425,2.814669566660127,101984,0.09507090444281562,0.09507090444281562,1.1632655661591462,1.4453125,0
110,0.014650344848632813,0.004277785713800692,0.014795775009355474,2.8432848280254817,103393,0.09539917013166646,0.09539917013166646,1.1711517298770895,1.4609375,0
111,0.014618873596191406,0.004191789393668825,0.015088792192020934,2.9002956842503442,105823,0.09572779591419288,0.09572779591419288,1.1789799825154526,1.4765625,0
112,0.014435768127441406,0.004099255299208542,0.015442764314328327,2.94218451246484,108200,0.09606302598224199,0.09606302598224199,1.186764147901587,1.4765625,0
113,0.01428985595703125,0.00403414504931819,0.015588981138899866,2.952146937030118,109410,0.09639655719468404,0.09639655719468404,1.194482713294283,1.4921875,0
114,0.014316558837890625,0.003980198257845759,0.015775579194178237,2.979849738083574,110903,0.09674685059063663,0.09674685059063663,1.2021243124226462,1.5078125,0
115,0.014093399047851563,0.003912848307910452,0.015973873451351355,3.0214775555868014,113043,0.09711671950903036,0.09711671950903036,1.2096580520429046,1.5078125,0
116,0.014013290405273438,0.0038280356476190097,0.016258475748394313,3.077483160880861,116113,0.09749133969532557,0.09749133969532557,1.2171023348537064,1.5234375,0
117,0.013878822326660156,0.0037752730186043962,0.016359600676462437,3.1037981596852156,117759,0.09788478444586883,0.09788478444586883,1.224471993861855,1.5390625,0
118,0.013793468475341797,0.0037142670669750378,0.01651806375084745,3.158353727739462,120416,0.09829376948129784,0.09829376948129784,1.2317445791609338,1.5390625,0
119,0.013692855834960938,0.0036588875399757846,0.01672791841014971,3.2059334400800945,123114,0.0987128939122812,0.0987128939122812,1.2389430216909256,1.5546875,0
120,0.013679027557373047,0.0036265479355839497,0.016948621410050817,3.2621952278160484,126183,0.09914656536035137,0.09914656536035137,1.2460790836548128,1.5703125,0
