frame,divergence_max,divergence_rms,kinetic_energy,vorticity,measured_cells,mass,mass_inside,centroid_m,top_m,outflow_rate,fuel_mass,flame_volume
101,0.0007574558258056641,0.00009180696754554856,0.27377234459226596,7.5850397925771,21247,0.02129274513322141,0.01900942510074441,1.5463506884223193,1.984375,0.021864334064047013,0,0
102,0.0007984638214111328,0.00009334277336006635,0.2692741738830073,7.643078988476824,21286,0.020336836945061616,0.018089245035020088,1.5480274005133008,1.984375,0.021105401055747437,0,0
103,0.000847935676574707,0.00009215501805048274,0.2628956890632351,7.6440551167300965,21274,0.019418762632068456,0.017228767961622968,1.548492732653108,1.984375,0.019255105538531696,0,0
104,0.0008015632629394531,0.0000892981241748852,0.2575591618888108,7.6679746752922595,21328,0.018529521672396677,0.01643072988751357,1.547916045713797,1.984375,0.01794043463886744,0,0
105,0.0007764101028442383,0.00008649783097142014,0.25311901261560754,7.768815667278662,21496,0.017705877347349623,0.015693324058101497,1.5466927593961086,1.984375,0.016868195975507826,0,0
106,0.0007801055908203125,0.00008543159378308922,0.25057307401772383,7.918312892413698,21646,0.016929797895730327,0.015007727542172878,1.5445926054042407,1.984375,0.015577435556735833,0,0
107,0.0007410049438476563,0.00008345006663036131,0.24784175683979706,7.99937596994751,21945,0.016195728730845706,0.01437646198027551,1.5416897780468493,1.984375,0.014548940371055067,0,0
108,0.0008530616760253906,0.00008054283004979275,0.24162099243922935,8.005849471156653,22013,0.015521788071554403,0.013786246582552066,1.5384589329280165,1.984375,0.01378926984984228,0,0
109,0.0008497238159179688,0.00008059106261605483,0.24070936201341606,8.19876324707226,22481,0.014903366555014834,0.01322676260124613,1.534942066422679,1.984375,0.013061391590100604,0,0
110,0.0007314682006835938,0.0000797702467389289,0.23483086700201417,8.279422364212051,22756,0.014325207162136939,0.012699794778693034,1.530786269009109,1.984375,0.012257837600608529,0,0
111,0.0007959604263305664,0.00008144990893527939,0.23325789789016005,8.393749191147599,23163,0.013778342379060459,0.012207419194055408,1.5258905936288045,1.984375,0.0112366144527264,0,0
112,0.0009713172912597656,0.00008438224467679835,0.23164337691548917,8.499063936224987,23679,0.013264433379745559,0.011758591482440224,1.5203655381437515,1.984375,0.010033428217337383,0,0
113,0.0010290145874023438,0.00008335817119932982,0.23094111696043787,8.58302783357686,24288,0.01278101400287633,0.01135428593202849,1.514138783154518,1.984375,0.009098330107110112,0,0
114,0.0012617111206054688,0.00008649347013790311,0.2270288073578983,8.544804459525404,24517,0.012336427271418543,0.010983388431580443,1.5077246600596381,1.984375,0.008266377074511907,0,0
115,0.001347661018371582,0.00009058784985875651,0.23086982862353628,8.741641104347925,25164,0.011929523805600077,0.010645758188235387,1.501160913598589,1.953125,0.007490022989294281,0,0
116,0.0016775131225585938,0.00009399236496415948,0.23096040814455066,8.886726058934682,25902,0.011556383639394827,0.010337368768575514,1.494587549362468,1.953125,0.00685458877069877,0,0
117,0.0016117095947265625,0.0000938407360202687,0.2278781354515161,8.934067824160154,26447,0.01121679976813253,0.010053013454756341,1.4881272188067445,1.953125,0.006248824770379109,0,0
118,0.00141143798828125,0.00009539253844943644,0.22570834179869007,8.982226999556579,26893,0.010904450081528553,0.009792342862842685,1.4816557941709059,1.953125,0.005660769612476756,0,0
119,0.0014109611511230469,0.00010052514050114048,0.22346827361447072,9.103827638074508,27366,0.010614336874068592,0.009555168817637716,1.475030554949622,1.953125,0.005131599607322238,0,0
120,0.0012726783752441406,0.00010010859518391554,0.22207676287150716,9.259950588094574,27976,0.010344748341504891,0.009340723813882942,1.4682596752079096,1.953125,0.004584785560951324,0,0
