frame,divergence_max,divergence_rms,kinetic_energy,vorticity,measured_cells,mass,mass_inside,centroid_m,top_m,outflow_rate
18,0.000017890605704451445,0.0000028123523733363435,0.00989339920453751,0.07193846060371926,17784,0.025176269749680926,0.025176269749680926,0.32383377926115303,0.4765625,0
19,0.000019297003746032715,0.000002875819503534036,0.011237388289717331,0.07882548706607355,18752,0.026574952638064128,0.026574952638064128,0.3269290635455347,0.4765625,0
20,0.000021576881408691406,0.000002957713782597763,0.012645659026467864,0.08553555825089029,19698,0.027973633696048397,0.027973633696048397,0.33016383935932403,0.4765625,0
21,0.000021505845779756783,0.000003003058211842971,0.01419782887127298,0.09263769655458247,20752,0.02937231660838732,0.02937231660838732,0.33351373095160514,0.4765625,0
22,0.00002439284526190022,0.0000031148846122555288,0.015814074738427025,0.10009365315306103,21784,0.03077099807756678,0.03077099807756678,0.33696928478158156,0.4921875,0
23,0.000022292137145996094,0.0000031654166528491917,0.017525467334231163,0.10742108122528062,22844,0.03216967709982744,0.03216967709982744,0.34051372846087447,0.4921875,0
24,0.000023096799850463867,0.0000032241560924458417,0.019304144871058866,0.11451399626434115,23898,0.033568359822532486,0.033568359822532486,0.3441307529422093,0.4921875,0
25,0.000023663043975830078,0.000003345078237329245,0.0211653079382842,0.12143402067146834,24968,0.034967040323154626,0.034967040323154626,0.34781303777376477,0.5078125,0
26,0.000028464758486279607,0.0000034529239802349464,0.02312305916605802,0.12859393684914197,26074,0.03636572424553847,0.03636572424553847,0.3515507376072294,0.5078125,0
27,0.000027894973754882813,0.000003571829369257086,0.02518626816712638,0.1362607947366357,27228,0.03776440754508407,0.03776440754508407,0.35533810352074746,0.5234375,0
28,0.00003224611282348633,0.0000036239202352049595,0.027237092491924516,0.1432741101149849,28298,0.039163090877191976,0.039163090877191976,0.3591694594725975,0.5234375,0
29,0.000031828880310058594,0.000003703443399001665,0.029413807662593223,0.1504820421420813,29450,0.04056177635199212,0.04056177635199212,0.3630371748653045,0.5234375,0
30,0.00003451985048741335,0.000003828178593824238,0.031704471669313734,0.15795358112985303,30652,0.041960458682156615,0.041960458682156615,0.36693842239413715,0.5390625,0.00000000000000018869705482640803
31,0.00003695487976074219,0.000003930299393340209,0.03407814202973062,0.16547569499146306,31880,0.04335914226056175,0.043359142260561374,0.37087717266718573,0.5390625,0.0000000000007346596062644057
32,0.00003993511199951172,0.000004001656169867349,0.03653451682498479,0.1734419986567261,33134,0.0447578223922308,0.044757822391843845,0.3748536791287975,0.5546875,0.00000000028572329945950854
33,0.00003790855407714844,0.000004129251903297957,0.03886629912567884,0.18127647800956306,34230,0.04615650289933931,0.04615650282425411,0.37885680659119353,0.5546875,0.000000028874206083508185
34,0.000042146810301346704,0.000004319289999176891,0.04150372031136132,0.1898858686542704,35558,0.047555183841865994,0.04755517911510787,0.3828811633578078,0.5703125,0.0000010948420932215053
35,0.00004398822784423828,0.0000044246892572104805,0.04406612862201344,0.1971300918601186,36774,0.0489538669162612,0.0489537376002394,0.38692500205478664,0.5703125,0.000020489360055772022
