frame,divergence_max,divergence_rms,kinetic_energy,vorticity,measured_cells,mass,mass_below,centroid_m,top_m,outflow_rate
41,0.13489738292992115,0.08026957657646008,0.014172958629099987,0.38504869341775494,3308,0.05672021443717503,0.05672021443717503,0.5720174088739974,0.765625,0
42,0.14477354753762484,0.08508515616290725,0.0159006848989986,0.4124271663510541,3532,0.0579941599100735,0.0579941599100735,0.585271984956977,0.796875,0
43,0.1547657549381256,0.09021957880308022,0.017440045580027583,0.42697855530455137,3672,0.05926431370630806,0.05926431370630806,0.5984409549262375,0.828125,0
44,0.1648899707943201,0.09557544302111512,0.019195109315709245,0.443920150348808,3806,0.06056701590242419,0.06056701590242419,0.6116294906830103,0.828125,0
45,0.17512900941073895,0.10118305995283472,0.02130535571730593,0.4654418703098819,4004,0.06190991794967582,0.06190991794967582,0.6249107607044359,0.859375,0
46,0.18536299467086792,0.10688140139018794,0.023634802080272875,0.4858225442067499,4148,0.06326455066182485,0.06326455066182485,0.6383416174321144,0.890625,0
47,0.1958478931337595,0.11256030681652228,0.026323787666836265,0.5001936860180911,4304,0.0646623362046429,0.0646623362046429,0.6521337137576491,0.921875,0
48,0.2063407450914383,0.11815954954592334,0.029373840027614343,0.5239539873784437,4488,0.06602536024519984,0.06602536024519984,0.6663090116116223,0.953125,0
49,0.21736599132418633,0.12340610605398819,0.03295766282630142,0.5416423755992669,4659,0.0673957976976637,0.0673957976976637,0.6809061617994069,0.953125,0
50,0.2281842641532421,0.1282479994394817,0.03688566446264862,0.5588006922905934,4815,0.06879424725234264,0.06879424725234264,0.6961004287081475,0.984375,0
51,0.23889569751918316,0.13258701190273586,0.04134050686292032,0.5691189848766548,4968,0.07014078216278612,0.07014078216278612,0.7118847252191747,1.015625,0
52,0.2493609506636858,0.13633161849206463,0.04667971844548731,0.585174629423462,5116,0.07149434553123345,0.07149434553123345,0.728400282878836,1.046875,0
53,0.2593883443623781,0.13967171019823496,0.05290455716683048,0.5975617776595435,5280,0.07278849503026466,0.07278849503026466,0.7459358751250496,1.078125,0
54,0.2689595650881529,0.14231040053324356,0.060209281563114975,0.605405600128586,5399,0.07408255185591975,0.07408255185591975,0.7646010949581181,1.140625,0.00000000000000000000000000000000000005045583774160623
55,0.2776915021240711,0.1443908898054169,0.07028576263021323,0.6299388826922784,5623,0.0753483090612061,0.0753483090612061,0.7847637896964459,1.171875,0.00000000000000000000000000000000002136271359948774
56,0.28582415357232094,0.14537283353451158,0.08204624000213546,0.6438040665602335,5819,0.07663482765088055,0.07663482765088055,0.8064530268421964,1.203125,0.00000000000000000000000000000002114912908417996
57,0.2930616121739149,0.14534518704838953,0.09596560445889381,0.6528419020177044,6006,0.0779361454597321,0.0779361454597321,0.8300970879736631,1.265625,0.000000000000000000000000000018224472542040887
58,0.2991258595138788,0.14465247841781761,0.11314166027201339,0.6665441919409892,6261,0.07925880010799775,0.07925880010799775,0.8559436839008057,1.296875,0.000000000000000000000000011938011482611838
59,0.3039682153612375,0.14342581219761577,0.13264333048392254,0.6810194623702536,6472,0.08062391543934344,0.08062391543934344,0.8842128813771508,1.359375,0.000000000000000000000021207764764847652
60,0.3075123019516468,0.14237040524898606,0.1542029899780821,0.6908515855779863,6624,0.08200680419344257,0.08200680419344257,0.9150536507432061,1.421875,0.000000000000000000034768040748626066
61,0.30771319940686226,0.13875059249019472,0.17917141736917186,0.6856533285131399,6664,0.0820004394560648,0.0820004394560648,0.9595433792753542,1.484375,0.00000000000000005879913237109532
62,0.3059053588658571,0.1345800615534423,0.21234661386527845,0.6933753382660084,6840,0.08201417942631761,0.08201417942631739,1.0079758457550263,1.546875,0.0000000000002778365706020844
63,0.3038299325853586,0.1295630279005746,0.2561005611192242,0.7205068414517136,7091,0.08205470654983198,0.0820547065485689,1.0608018188901016,1.640625,0.000000003845141970990795
64,0.30320824310183525,0.12505492497001133,0.3069669550943241,0.7375950126340063,7331,0.08212071510212107,0.08212066213276589,1.1185227829924675,1.703125,0.00004947331724418914
65,0.30497725307941437,0.12203898719986385,0.35177494464235565,0.7341324985786287,7295,0.08220209147311407,0.08214623862744148,1.181511861028859,1.796875,0.0153552003991359
66,0.30562704242765903,0.12255300481362975,0.36840337652740307,0.7340920166699383,6901,0.0820980811110314,0.08006509578907393,1.2478967959847511,1.890625,0.14879337780078955
67,0.30576722882688046,0.12618341215506731,0.35195714067414635,0.7215987986876259,6243,0.07927206040293064,0.07307067139408813,1.2929546289879592,1.953125,0.3286683798019156
68,0.3061640467494726,0.132856987845048,0.3103710191677569,0.6790147096580631,5547,0.0703956261565572,0.06145350491388898,1.279796687737274,1.984375,0.37037930397737195
69,0.30629550851881504,0.13700484605501256,0.26905555351951105,0.6099690831284956,4967,0.0584358594572606,0.0505954622487222,1.2090578082041925,1.984375,0.2873238384976118
70,0.30629880353808403,0.1392613094214354,0.23495304970591946,0.5493337327567065,4593,0.04852240980227708,0.04329449161573308,1.1202632133089454,1.984375,0.18361996510918585
71,0.3061184138059616,0.13784453023774365,0.21683585206406125,0.5063870880733392,4386,0.04220096641483808,0.039066201659678244,1.058113376397155,1.953125,0.11106714130350837
72,0.308797774836421,0.1328098178806512,0.2156492556276497,0.46032084532179257,4233,0.03847033280174349,0.036497706935761785,1.036817014070399,1.953125,0.07145923828894113
73,0.31169224716722965,0.125044844472493,0.24041210509688093,0.4490550518738903,4308,0.03616410552173048,0.03480218233251349,1.047359423189629,1.921875,0.05259986927795994
74,0.31078702211380005,0.1178373304079803,0.250214147656372,0.413991496780927,4105,0.03470460529588288,0.03359085352458947,1.0821911935857884,1.890625,0.049357979637145825
75,0.3127350825816393,0.1121463030648965,0.25847570595622515,0.3930893972862341,3953,0.033524778516898716,0.032453912130966635,1.1288598137876993,1.890625,0.050627468162332885
76,0.31446568109095097,0.10741490048265279,0.25707799288354005,0.36473791173567965,3650,0.032367285308437826,0.031238450132348647,1.1816728853606777,1.921875,0.05625173939683059
77,0.31297347135841846,0.10140475127351505,0.2722527262110173,0.35412615471443587,3525,0.03106470125171896,0.029824625064019828,1.235697216002633,1.921875,0.06475761589733257
78,0.3167791198939085,0.09640902021863629,0.29002170229325286,0.3301908201908624,3409,0.02952167958086386,0.028175817393704825,1.289251980064397,1.921875,0.07013483908600279
79,0.31865962222218513,0.09310791046636727,0.2880051392533422,0.2940885621635183,3112,0.027783419095299834,0.026466878640422284,1.3434431853381104,1.921875,0.07066508268000908
80,0.32211379148066044,0.09005595897617902,0.2891832945899905,0.2690799297444564,2908,0.02600757185224774,0.024475176823830293,1.401855737133014,1.953125,0.08982526436430625
