frame,divergence_max,divergence_rms,kinetic_energy,vorticity,measured_cells,mass,mass_below,centroid_m,top_m,outflow_rate
13,0.009330682223662734,0.0033828298220698596,0.00016486493397537428,0.031660156929049485,9944,0.018211276858839893,0.018211276858839893,0.3131151744382256,0.4609375,0
14,0.009353665285743773,0.0036224656008966762,0.00022164812181291917,0.037943537147029686,10256,0.01962210275252277,0.01962210275252277,0.3162199720813813,0.4609375,0
15,0.00967870542081073,0.003954838174148445,0.0002929028045080673,0.04552259901235043,10612,0.021035289460471184,0.021035289460471184,0.3198155305867279,0.4609375,0
16,0.010347280651330948,0.004388758769283058,0.00038008490442415627,0.05420623759756143,10968,0.022452643171768927,0.022452643171768927,0.3239621432863662,0.4765625,0
17,0.011255294375587255,0.004888053424744296,0.00048562713165723685,0.0642070780481297,11300,0.02387670278774104,0.02387670278774104,0.3286974807213217,0.4765625,0
18,0.012385560316033661,0.005457368498259557,0.0006119721390908494,0.07326505440646727,11652,0.025309160276080905,0.025309160276080905,0.3340529722271605,0.4765625,0
19,0.013885554857552052,0.006157774907863652,0.0007620390241197164,0.0843241157271539,12048,0.026751423032760197,0.026751423032760197,0.3400359431934449,0.4921875,0
20,0.01564856118056923,0.00696074874356194,0.0009366428244314068,0.09712175689382344,12440,0.028200810721363247,0.028200810721363247,0.3466364565706778,0.4921875,0
21,0.017604521475732327,0.007817522550461723,0.001148937186545684,0.11437477124209286,13028,0.029650727733670112,0.029650727733670112,0.35385279765754435,0.5078125,0
22,0.019778643734753132,0.00877826502841992,0.0013876501332105023,0.1304791890158977,13464,0.03110260805521934,0.03110260805521934,0.36169172784777365,0.5078125,0
23,0.02228215045761317,0.009837767992448515,0.0016617766753421277,0.1463943017756988,13990,0.03255651842993799,0.03255651842993799,0.3701519381272985,0.5234375,0
24,0.024884431855753064,0.010939788923246183,0.001967665306162987,0.16233629365009872,14508,0.03401234152427504,0.03401234152427504,0.3792267132376402,0.5234375,0
25,0.02785941818729043,0.012180373225071867,0.002311668597271388,0.1809145351154944,15036,0.03546860616795781,0.03546860616795781,0.38889808117400526,0.5390625,0
26,0.03105190023779869,0.013495730328350521,0.0026941460017851507,0.1980276903695063,15524,0.036918298498444135,0.036918298498444135,0.3991460719857838,0.5546875,0
27,0.034580784384161234,0.014919751737741098,0.0031081775681270803,0.21529689549619593,16052,0.03837285075480527,0.03837285075480527,0.40996672391202493,0.5546875,0
28,0.03872227529063821,0.016562433007761758,0.0035622866219185974,0.23456630257764166,16604,0.03982365156970451,0.03982365156970451,0.4213337197690118,0.5703125,0
