frame,divergence_max,divergence_rms,kinetic_energy,vorticity,measured_cells,mass,mass_below,centroid_m,top_m,outflow_rate
1,0.000705718994140625,0.00005599594061581444,0.000009450422149995846,0.0000000014987036309219844,57560,0.0013744831494832965,0.0013744831494832965,0.30007069420352706,0.44921875,0
2,0.000688671279931441,0.00005655624851862746,0.00004095540505942909,0.00510208312921645,62432,0.002748533008486087,0.002748533008486087,0.3006648636859185,0.44921875,0
3,0.0006680365113425069,0.00005468421062350775,0.00009508903188480023,0.018201605693161826,66156,0.004121761460372506,0.004121761460372506,0.30179556163023313,0.44921875,0
4,0.0006430248067772482,0.00005109846877072116,0.00017348339760171356,0.03133340608116148,69276,0.0054943957059058746,0.0054943957059058746,0.30358398514192125,0.44921875,0
5,0.0006040185544406995,0.000048625228189334964,0.0002779937823779462,0.046518702520803985,72572,0.006868006584000152,0.006868006584000152,0.30615428112908216,0.44921875,0
6,0.0004904622983303852,0.000049366927530313915,0.0004087833165852168,0.06508721730433475,75960,0.00824539932158402,0.00824539932158402,0.3096071491889516,0.45703125,0
7,0.000433947890996933,0.00005332224697240363,0.0005666258958363674,0.08745491465537322,79428,0.009625915375991535,0.009625915375991535,0.31391391504161253,0.45703125,0
8,0.00047725439071655273,0.000059675520742645396,0.0007532408060284024,0.11132193257468916,83060,0.011009703735142809,0.011009703735142809,0.3190320251115863,0.46484375,0
9,0.0006036758422851563,0.00007167356241146663,0.0009693129281571853,0.1355657551171038,86804,0.012394604543805875,0.012394604543805875,0.32491426794730627,0.47265625,0
10,0.0007709264755249023,0.0000831000759591961,0.001216384845024496,0.15874977384438133,90684,0.0137807728726832,0.0137807728726832,0.3314927658797096,0.47265625,0
11,0.0009048053616425022,0.00008656247703926852,0.0014946596684806727,0.1799198076498843,94348,0.015169235787471565,0.015169235787471565,0.33871219231584454,0.48046875,0
12,0.0011631320376181975,0.00008888466983704194,0.0018074838636549131,0.2009960000990127,98164,0.01655518233812298,0.01655518233812298,0.3465331231759898,0.48828125,0
13,0.001191436909721233,0.00010342561623309268,0.0021552344861177518,0.22121068208530115,102108,0.017942722466104434,0.017942722466104434,0.35490815345811105,0.49609375,0
14,0.0012830799532821402,0.00012390933433063532,0.002531068291885097,0.24073111817387885,105540,0.019325277290569612,0.019325277290569612,0.3637971487563773,0.50390625,0
15,0.0013890266418457031,0.00012011183997571339,0.002943119244037645,0.2597060647059878,109128,0.020700805810161833,0.020700805810161833,0.373154166097303,0.51171875,0
16,0.0015369653701782227,0.00012065303228026434,0.003391391122307965,0.27923379301813156,112704,0.022068262214973017,0.022068262214973017,0.382926956937984,0.51953125,0
17,0.001241502133780159,0.0001225164279098154,0.003879664814241974,0.2993787579040132,116540,0.023428396284409226,0.023428396284409226,0.39304676957049706,0.52734375,0
18,0.00127129525935743,0.00013314511279864292,0.004405807325027684,0.32020995070912056,120355,0.02478386813527191,0.02478386813527191,0.4034887595989911,0.53515625,0
19,0.0015738592483103275,0.0001459047114992609,0.004969967775816011,0.34193199583934303,124332,0.02613316946948046,0.02613316946948046,0.4141801519879835,0.55078125,0
20,0.001590516127180308,0.00016208102535258042,0.005565146528988718,0.36434453859273463,128144,0.02747505700209317,0.02747505700209317,0.42503752865603833,0.55859375,0
21,0.0014963837820687331,0.0001700803567710142,0.006195835915185242,0.38765250123549244,132614,0.02881543246642875,0.02881543246642875,0.43598940818750853,0.56640625,0
22,0.0015757865039631724,0.00018316407968049322,0.0068551269423026626,0.4128142292542177,137335,0.03016354913826102,0.03016354913826102,0.4469738421087139,0.58203125,0
23,0.0017730935833242256,0.0002084822743145135,0.007535629694151789,0.4388352770025639,142444,0.031530337250635046,0.031530337250635046,0.45792704220114333,0.58984375,0
24,0.002349429880268872,0.00020528309730033365,0.008226509931734323,0.46620951107229336,147493,0.032911583683882153,0.032911583683882153,0.46874368704001823,0.60546875,0
25,0.00046563148498535156,0.000048719273671112104,0.008922203431436395,0.4958001599745768,152918,0.03426664774261115,0.03426664774261115,0.4793644433451082,0.61328125,0
26,0.0005054473876953125,0.00004899465923609636,0.009608643511052546,0.5267412610698521,158494,0.03563098871419614,0.03563098871419614,0.4897604239439893,0.62890625,0
27,0.000507354736328125,0.000049766402938825166,0.010284694013525898,0.5612959160047948,164473,0.03696698971394499,0.03696698971394499,0.4998737706004739,0.63671875,0
28,0.000644683837890625,0.00005302308555612735,0.010923400912640376,0.598473092129125,170464,0.03830657527966606,0.03830657527966606,0.509739726680832,0.65234375,0
29,0.0007369988015852869,0.000058849000786919255,0.011523164107209449,0.639160145896924,176876,0.03963380583742716,0.03963380583742716,0.5193307254697799,0.66796875,0
30,0.0006666183471679688,0.00005922026936084758,0.012073397262567193,0.682571323684742,183296,0.04095300589978667,0.04095300589978667,0.5286303478734379,0.67578125,0
31,0.000648347835522145,0.00006104193593059576,0.012611786242062013,0.7339690857694218,190066,0.04226215039740654,0.04226215039740654,0.53759932019108,0.69140625,0
