frame,divergence_max,divergence_rms,kinetic_energy,vorticity,measured_cells,mass,mass_below,centroid_m,top_m,outflow_rate
1,0.00026154518127441406,0.00003983336371915442,0.000007953038061787002,0.0000000009544301689273617,5884,0.0013713837078626057,0.0013713837078626057,0.29986309109874826,0.4453125,0
2,0.0002604387700557709,0.00003955124786635203,0.00003721987393249238,0.0035807889180505437,6872,0.0027422375594876817,0.0027422375594876817,0.300423299478564,0.4453125,0
3,0.00025910139083862305,0.00003859558588639036,0.00008827310121707667,0.013106072928177497,7500,0.004111918606666795,0.004111918606666795,0.3014348022350957,0.4453125,0
4,0.00026435405015945435,0.00003701594925692558,0.0001626894991495587,0.023939805728869633,8032,0.0054799511573181275,0.0054799511573181275,0.30297529328717815,0.4453125,0
5,0.0002560913562774658,0.00003530727668300041,0.0002618489079299973,0.035388109268039016,8476,0.006846717449022053,0.006846717449022053,0.3051332905019267,0.4453125,0
6,0.00024196505546569824,0.00003314722659900705,0.00039155027855621336,0.049126545131887016,9048,0.008213099826300613,0.008213099826300613,0.3080019651068757,0.4609375,0
7,0.00023733079433441162,0.00003245757929482237,0.0005522988601515025,0.06551101941042434,9664,0.009581755886979315,0.009581755886979315,0.3116654072839046,0.4609375,0
8,0.00023780576884746552,0.00003376086067681455,0.0007434563790104249,0.08788193896427593,10328,0.010956080002124105,0.010956080002124105,0.31619581419782034,0.4609375,0
9,0.0015971338871167973,0.00023632983705761966,0.0009639156054859775,0.10929260897475682,10980,0.012340750001944534,0.012340750001944534,0.3216102513978549,0.4609375,0
10,0.0016492009162902832,0.00026412916607648876,0.0012213241079772601,0.13689953975733732,11704,0.013736573345781765,0.013736573345781765,0.3278293571738745,0.4765625,0
11,0.0018461048603057861,0.00028336532595860456,0.001508068240042061,0.16113880366431668,12384,0.015131686226590887,0.015131686226590887,0.3347945508200029,0.4765625,0
12,0.0021702945232391357,0.000320923288577082,0.0018297889940309244,0.18398297093628665,13036,0.016544061014461334,0.016544061014461334,0.3424592549407289,0.4921875,0
13,0.0003639992883108789,0.00005665777923323257,0.0021928451192886633,0.20877497649852927,13732,0.017949656401805923,0.017949656401805923,0.3507676224134355,0.4921875,0
14,0.0004224195145070553,0.00006831516099910669,0.002601384189780306,0.23194409115179246,14580,0.019354435387599768,0.019354435387599768,0.35973191651626124,0.5078125,0
15,0.0005563173326663673,0.00007503390743770684,0.0030426425999609606,0.2532024478413505,15240,0.020770402362737576,0.020770402362737576,0.36927363753563724,0.5234375,0
16,0.0005071866326034069,0.00007283070828435585,0.0035317456406606857,0.2744332311636303,16072,0.02218741240392739,0.02218741240392739,0.37939485046652494,0.5234375,0
17,0.0004811286926269531,0.00007225773379031263,0.004061331547779572,0.295254187275391,16840,0.02359602299617367,0.02359602299617367,0.3900341204311192,0.5390625,0
18,0.0006189806445036083,0.00008400700149229581,0.004635375777137379,0.31631725605079497,17666,0.02500908024240866,0.02500908024240866,0.4011866562292091,0.5546875,0
19,0.000730362196918577,0.00009180119255722495,0.005251389782349495,0.3376837229654413,18452,0.02642550816757367,0.02642550816757367,0.4128810475491316,0.5703125,0
20,0.0005886624567210674,0.00009137486190612378,0.005914038686071503,0.35938364749568263,19338,0.0278449051161101,0.0278449051161101,0.42498373734499456,0.5859375,0
21,0.0007570949383080006,0.0001056108680710456,0.0066176905327351545,0.3821243698722414,20150,0.02925422217229507,0.02925422217229507,0.43743728362077855,0.5859375,0
22,0.0008423999242950231,0.00011573489269893841,0.0073573083119782366,0.40520221443774135,20938,0.03065943735830136,0.03065943735830136,0.4502067194365045,0.6015625,0
23,0.0005922317504882813,0.00011386617197503793,0.008148030215187672,0.4285332879765188,21876,0.03207088076111109,0.03207088076111109,0.4632140150390552,0.6171875,0
24,0.0010727733606472611,0.00015920335961945264,0.008985042979556003,0.45237392940585786,22846,0.03349042171755667,0.03349042171755667,0.47637252256198037,0.6328125,0
25,0.0008993148803710938,0.00013046615483845709,0.009853503123916838,0.47734212535643333,23766,0.03487881083248232,0.03487881083248232,0.48956192446042435,0.6484375,0
26,0.0011927265441045165,0.00015216388025025867,0.01076092366888473,0.5022220914802532,24676,0.03628138430781979,0.03628138430781979,0.5026653506744022,0.6640625,0
27,0.001136336795752868,0.0001566497582965256,0.011705289132106103,0.528368009852098,25730,0.03768171225287852,0.03768171225287852,0.5156791761637277,0.6796875,0
28,0.0011416265624575317,0.000161447516794752,0.012674220899220935,0.5551904628654367,26710,0.03909183007770421,0.03909183007770421,0.5286149259966938,0.6953125,0
29,0.0011320114135742188,0.00017460218908815154,0.013688203558711271,0.5828921592838989,27840,0.04050081918645499,0.04050081918645499,0.5413290640940086,0.7109375,0
30,0.000890379033080535,0.0001383007320475069,0.014710346490378175,0.611013809622541,28832,0.04189072622189724,0.04189072622189724,0.5537940016103511,0.7265625,0
31,0.0009395972447237,0.00017307163344843456,0.015766773193195537,0.6404473658401103,29940,0.04326710889736663,0.04326710889736663,0.5658974027795457,0.7421875,0
32,0.0009892184316413477,0.00015197974936923632,0.0168538157696146,0.6697931763254124,31092,0.04464939574751845,0.04464939574751845,0.5777829340223625,0.7734375,0
33,0.0010964074826915748,0.00017163779552450788,0.017956262373364038,0.69981831424127,32180,0.046009278653684205,0.046009278653684205,0.5893611659752119,0.7890625,0
34,0.0011639595031738281,0.00015732219381299942,0.019090314420793494,0.7295893994920992,33396,0.04735374670635192,0.04735374670635192,0.6006260758903407,0.8046875,0
35,0.0009946823120117188,0.000149429814364745,0.020235732349567704,0.7587074966234799,34468,0.04863829936296819,0.04863829936296819,0.6115446807884597,0.8359375,0
36,0.001021265983581543,0.00015014178094399733,0.021407962311368694,0.7879517996890342,35662,0.04989352800562024,0.04989352800562024,0.6222965142511281,0.8515625,0
37,0.0010752445086836815,0.00013509072961552377,0.02258989788337496,0.8157233094877482,36752,0.05115090265435311,0.05115090265435311,0.6329773598301444,0.8671875,0
38,0.0010773837566375732,0.00013736186831735022,0.02382832010867355,0.8450324217507336,38007,0.05240547870604535,0.05240547870604535,0.6436150130681565,0.8984375,0
39,0.0010040127963293344,0.00012427577640219758,0.025095312384480088,0.8753689882843148,39056,0.05364515037758138,0.05364515037758138,0.6541910012559267,0.9140625,0
40,0.0010400221217423677,0.00015134639167286754,0.02642834202502547,0.9083702866542487,40403,0.05492893042630051,0.05492893042630051,0.664948999119499,0.9296875,0
41,0.0012942139292135835,0.00013658719106872136,0.027795027309190055,0.9425384124996972,41562,0.056232463095227975,0.056232463095227975,0.6758436092056289,0.9609375,0
42,0.0008655055426061153,0.00013160535966882012,0.029229089077120053,0.9786703610834426,43097,0.05755199036321226,0.05755199036321226,0.6869633537848555,0.9765625,0
43,0.0010036155581474304,0.00013220366924799804,0.030724960126503206,1.0155189089170744,44293,0.058854468673596734,0.058854468673596734,0.698249646126461,0.9921875,0
44,0.0008840560913085938,0.0001471425330685368,0.03227818900905341,1.051776222690601,45583,0.060163447212581905,0.060163447212581905,0.7098525251923467,1.0234375,0
45,0.0009571020491421223,0.0001309627688242037,0.03391906036861433,1.0907435944026997,47087,0.06150135392244426,0.06150135392244426,0.7219317093343546,1.0390625,0
46,0.0010867681121453643,0.00012932890588375823,0.03560188982923698,1.1310232673391414,48439,0.06289938749282102,0.06289938749282102,0.7346459404193154,1.0546875,0
47,0.0012138579040765762,0.00012092894163375132,0.037355723426317516,1.171775603687514,49784,0.06432997884033832,0.06432997884033832,0.7479763924666202,1.0859375,0
48,0.001329545397311449,0.00013348520803288408,0.039191503934114864,1.2145889936732794,51449,0.06577863968232198,0.06577863968232198,0.7618235231139274,1.1015625,0
49,0.0013110364088788629,0.00013913320008255287,0.041057582538530604,1.257147562130113,52840,0.06728806526850113,0.06728806526850113,0.7762553636949057,1.1328125,0
50,0.0013081282377243042,0.0001413715326572171,0.04302450629232431,1.3012737205648146,54493,0.0688194615810993,0.0688194615810993,0.7910599231910027,1.1484375,0
51,0.0013075470924377441,0.00014390481891954945,0.045020836716481646,1.3483546727027884,56112,0.07038133855290576,0.07038133855290576,0.806425756628815,1.1796875,0
52,0.001307711936533451,0.0001631707953307988,0.04707114803128405,1.3940754830958073,57646,0.0719663787083176,0.0719663787083176,0.8222239184918445,1.1953125,0
53,0.0013709506019949913,0.00016599222673644386,0.04917499239558747,1.4433912424240458,59207,0.07353843181918879,0.07353843181918879,0.8381878373648671,1.2265625,0
54,0.0014992356300354004,0.0001664217438814386,0.05136043951798242,1.4969818118090588,61008,0.07511889341517368,0.07511889341517368,0.8544576531499826,1.2578125,0
55,0.0015856027603149414,0.0001649173047209199,0.05357289359505065,1.5512801909205947,62677,0.07671828241536888,0.07671828241536888,0.8711581406903857,1.2734375,0
56,0.00150374136865139,0.00016913024695923876,0.05577696922114085,1.6056158957695468,64154,0.07830955762167764,0.07830955762167764,0.8880193560929767,1.3046875,0
57,0.0015352964401245117,0.00017172899592358766,0.0581116393000333,1.6664639134407953,65973,0.07985179693945987,0.07985179693945987,0.9048182604370568,1.3359375,0
58,0.001445770263671875,0.0001693426333207162,0.060407960456947865,1.7251524927650776,67558,0.08134747227600117,0.08134747227600117,0.9217947704528701,1.3515625,0
59,0.0013265293091535568,0.0001637124619157106,0.0627562728621521,1.787421707956378,69386,0.08284048400521098,0.08284048400521098,0.9388449060004328,1.3828125,0
60,0.001441052183508873,0.00014936791276975547,0.06516288301563206,1.8512540408878824,71047,0.08434197459002939,0.08434197459002939,0.9561074172243129,1.4140625,0
61,0.0014348942786455154,0.0001604079731489556,0.06766479769140571,1.9170333430097675,72875,0.08445368664446634,0.08445368664446634,0.9843798789562117,1.4453125,0
62,0.001459360122680664,0.00017893327268716936,0.070165259346156,1.9862160387215078,74816,0.08454923860679546,0.08454923860679546,1.0131466073067898,1.4765625,0
63,0.0019317865371704102,0.00020277093080692878,0.07263444800231583,2.053713409412538,76443,0.08466281124211901,0.08466281124211901,1.042395819726376,1.4921875,0
64,0.0019788742065429688,0.0002170965625603676,0.07529227284554571,2.126965665373747,78438,0.08478892436099754,0.08478892436099754,1.0719797672799865,1.5234375,0
65,0.002073913812637329,0.00023439227042722308,0.07793602399649134,2.1983853384180625,80377,0.08489238714837823,0.08489238714837823,1.1020426271049146,1.5546875,0
66,0.002235978841781616,0.00023627199083590465,0.08064878595596323,2.2740467313660706,82499,0.08491709675058058,0.08491709675058058,1.1322359142088867,1.5859375,0
67,0.002313971519470215,0.0002469256507468162,0.08331549894986445,2.34465685806699,84130,0.08492647919578362,0.08492647919578362,1.1627404976749152,1.6171875,0
68,0.0003599822521209717,0.000035940385230154076,0.08614445277264406,2.4224646468022213,86276,0.08493082552967952,0.08493082552967952,1.19344062303129,1.6484375,0
69,0.0022478103637695313,0.00023462889443924345,0.08897598002581852,2.4966824395767344,88183,0.08490210556772122,0.08490210556772122,1.2243337701885002,1.6796875,0
70,0.0024454593658447266,0.00022924469034110882,0.09199039313808499,2.566563845972423,90207,0.08489902724257803,0.08489902724257803,1.2555070176841698,1.7109375,0
71,0.002208709716796875,0.00023441877597716552,0.09500371209192211,2.633253478212737,92255,0.08488137746261704,0.08488137746261704,1.28680633147812,1.7421875,0
72,0.0023882389068603516,0.0002353366500014725,0.09817482673345589,2.695957755387327,94198,0.08486504735183169,0.08486504735183169,1.3182891739177538,1.7734375,0
73,0.002301454544067383,0.00022136983887027412,0.1014830558438635,2.753200998426485,96243,0.08478912740806588,0.08478912740806588,1.3499375780191054,1.8046875,0
